row_label_raw,row_label_full,col_0,1/1/2021Giá trị ghi sổ/Số có khả năngtrả nợVND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,Biến động trong năm > Đánh giá lạiVND,31/12/2021Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__1/1/2021Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__Biến động trong năm > Đánh giá lạiVND,numeric__31/12/2021Giá trị ghi sổ/Số có khả năngtrả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,6.540.133.877.331,23.105.258.496.459,(22.622.049.654.477),6.751.125.305,7.030.093.844.618,6540133877331.0,23105258496459.0,-22622049654477.0,6751125305.0,7030093844618.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,120.314.777.578,415.019.117.363,(120.314.777.578),-,415.019.117.363,120314777578.0,415019117363.0,-120314777578.0,,415019117363.0
,,,6.660.448.654.909,23.520.277.613.822,(22.742.364.432.055),6.751.125.305,7.445.112.961.981,6660448654909.0,23520277613822.0,-22742364432055.0,6751125305.0,7445112961981.0
