row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,31/12/2021 VND,1/1/2021 VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__31/12/2021 VND,numeric__1/1/2021 VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,
▪ Khoản vay ngân hàng có đảm bảo (*),Vay ngắn hạn > ▪ Khoản vay ngân hàng có đảm bảo (*),▪ Khoản vay ngân hàng có đảm bảo (*),VND,"3,35%",66.008.519.318,157.993.266.380,,0.0335,66008519318.0,157993266380.0
▪ Khoản vay ngân hàng không đảm bảo,Vay ngắn hạn > ▪ Khoản vay ngân hàng không đảm bảo,▪ Khoản vay ngân hàng không đảm bảo,VND,"2,35% - 4,20%",5.430.728.735.864,5.809.785.415.271,,,5430728735864.0,5809785415271.0
▪ Khoản vay ngân hàng không đảm bảo,Vay ngắn hạn > ▪ Khoản vay ngân hàng không đảm bảo,▪ Khoản vay ngân hàng không đảm bảo,USD,"1,05% - 2,00%",1.533.356.589.436,572.355.195.680,,,1533356589436.0,572355195680.0
,,,,,7.030.093.844.618,6.540.133.877.331,,,7030093844618.0,6540133877331.0
