row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,6.410.566.376.886,5.391.027.786.095,6410566376886.0,5391027786095.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,1.282.113.275.377,1.078.205.557.219,1282113275377.0,1078205557219.0
Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,(345.921.523),-,-345921523.0,
Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,(426.399.510.660),(299.577.610.070),-426399510660.0,-299577610070.0
Ảnh hưởng của phần lãi trong một công ty liên kết,Ảnh hưởng của phần lãi trong một công ty liên kết,Ảnh hưởng của phần lãi trong một công ty liên kết,(2.659.217.000),(2.659.217.000),-2659217000.0,-2659217000.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,5.774.170.250,7.487.273.999,5774170250.0,7487273999.0
Dự phòng thiếu/(thừa) trong những năm trước,Dự phòng thiếu/(thừa) trong những năm trước,Dự phòng thiếu/(thừa) trong những năm trước,317.442.209,(7.478.607.818),317442209.0,-7478607818.0
Ảnh hưởng của phân bổ lợi thế thương mại,Ảnh hưởng của phân bổ lợi thế thương mại,Ảnh hưởng của phân bổ lợi thế thương mại,16.600.329.870,16.901.339.678,16600329870.0,16901339678.0
Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),1.988.809.848,577.794.745,1988809848.0,577794745.0
Thay đổi khác trong tài sản thuế thu nhập hoãn lại,Thay đổi khác trong tài sản thuế thu nhập hoãn lại,Thay đổi khác trong tài sản thuế thu nhập hoãn lại,7.000.000.000,-,7000000000.0,
,,,884.389.378.371,793.456.530.753,884389378371.0,793456530753.0
