row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,28,28.098.885.084.926,23.988.058.548.405,1.0,28.0,28098885084926.0,23988058548405.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,28,325.249.867.193,645.324.067.008,2.0,28.0,325249867193.0,645324067008.0
Doanh thu thuần (10 = 01 - 02),Doanh thu thuần (10 = 01 - 02),Doanh thu thuần (10 = 01 - 02),10,28,27.773.635.217.733,23.342.734.481.397,10.0,28.0,27773635217733.0,23342734481397.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,29,15.982.695.703.768,13.423.520.341.046,11.0,29.0,15982695703768.0,13423520341046.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,11.790.939.513.965,9.919.214.140.351,20.0,,11790939513965.0,9919214140351.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,30,720.071.573.861,754.808.423.442,21.0,30.0,720071573861.0,754808423442.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,31,258.011.430.302,315.433.247.596,22.0,31.0,258011430302.0,315433247596.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,226.159.178.618,286.495.734.730,23.0,,226159178618.0,286495734730.0
Phần lãi trong một công ty liên kết,Phần lãi trong một công ty liên kết,Phần lãi trong một công ty liên kết,24,7(b),13.296.085.000,13.296.085.000,24.0,,13296085000.0,13296085000.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,32,4.780.144.882.655,4.071.091.999.434,25.0,32.0,4780144882655.0,4071091999434.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,33,1.072.906.794.191,893.881.875.904,26.0,33.0,1072906794191.0,893881875904.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,6.413.244.065.678,5.406.911.525.859,30.0,,6413244065678.0,5406911525859.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,5.273.852.200,2.151.494.345,31.0,,5273852200.0,2151494345.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,7.951.540.992,18.035.234.109,32.0,,7951540992.0,18035234109.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,(2.677.688.792),(15.883.739.764),40.0,,-2677688792.0,-15883739764.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,6.410.566.376.886,5.391.027.786.095,50.0,,6410566376886.0,5391027786095.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,34,979.174.066.988,877.546.842.929,51.0,34.0,979174066988.0,877546842929.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,34,(94.784.688.617),(84.090.312.176),52.0,34.0,-94784688617.0,-84090312176.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),60,,5.526.176.998.515,4.597.571.255.342,60.0,,5526176998515.0,4597571255342.0
