row_label_raw,row_label_full,col_0,31/12/2021VND,1/1/2021VND,numeric__31/12/2021VND,numeric__1/1/2021VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,13.013.125.962.658,3.818.494.309.952,13013125962658.0,3818494309952.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,169.375.000.000,212.300.000.000,169375000000.0,212300000000.0
Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,6.363.180.191.833,2.959.815.772.943,6363180191833.0,2959815772943.0
Hàng tồn kho,Hàng tồn kho,Hàng tồn kho,84.546.762.234,28.942.269.523,84546762234.0,28942269523.0
Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,9.717.113.785,8.316.156.522,9717113785.0,8316156522.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,215.103.634.496,8.785.436.801.907,215103634496.0,8785436801907.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,76.630.882.912,97.794.178.017,76630882912.0,97794178017.0
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,10.944.649.442,53.188.521.918,10944649442.0,53188521918.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,371.143.848.254,235.230.171.159,371143848254.0,235230171159.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,20.313.768.045.614,16.199.518.181.941,20313768045614.0,16199518181941.0
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,375.966.761.609,241.595.769.403,375966761609.0,241595769403.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,108.633.849.041,25.947.739.882,108633849041.0,25947739882.0
Thuế phải nộp Nhà nước,Thuế phải nộp Nhà nước,Thuế phải nộp Nhà nước,345.264.391.415,535.270.102.534,345264391415.0,535270102534.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,952.033.223.417,691.852.007.440,952033223417.0,691852007440.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,21.272.183.034,11.550.745.860,21272183034.0,11550745860.0
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,7.445.112.961.981,6.660.448.654.909,7445112961981.0,6660448654909.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,1.063.617.618.895,787.689.223.375,1063617618895.0,787689223375.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,181.875.776.881,199.223.889.416,181875776881.0,199223889416.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,10.493.776.766.273,9.153.578.132.819,10493776766273.0,9153578132819.0
