row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,Năm 2017,numeric__Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm 2017
"Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay",161.067.794.807,247.209.964.428,161067794807.0,247209964428.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",18.506.995.745,74.701.353.176,18506995745.0,74701353176.0
Lãi thanh lý các khoản đầu tư tài chính,Lãi thanh lý các khoản đầu tư tài chính,Lãi thanh lý các khoản đầu tư tài chính,,222.009.822.742,,222009822742.0
Lãi chênh lệch tỷ giá phát sinh,Lãi chênh lệch tỷ giá phát sinh,Lãi chênh lệch tỷ giá phát sinh,5.001.202.116,9.734.810.542,5001202116.0,9734810542.0
Lãi chênh lệch tỷ giá do đánh giá lại số dư các khoản mục tiền tệ có gốc ngoại tệ,Lãi chênh lệch tỷ giá do đánh giá lại số dư các khoản mục tiền tệ có gốc ngoại tệ,Lãi chênh lệch tỷ giá do đánh giá lại số dư các khoản mục tiền tệ có gốc ngoại tệ,30.414.621.391,11.484.379.794,30414621391.0,11484379794.0
Lãi bán hàng trả chậm,Lãi bán hàng trả chậm,Lãi bán hàng trả chậm,8.470.952.907,,8470952907.0,
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,18.543.737.709,1.271.031.164,18543737709.0,1271031164.0
Cộng,Cộng,Cộng,242.005.304.675,566.411.361.846,242005304675.0,566411361846.0
