row_label_raw,row_label_full,col_0,Tại ngày31/12/2018,Tại ngày06/4/2018,numeric__Tại ngày31/12/2018,numeric__Tại ngày06/4/2018
Phải trả người ủy thác đầu tư,Phải trả người ủy thác đầu tư,Phải trả người ủy thác đầu tư,51.359.220.000,51.525.100.000,51359220000.0,51525100000.0
"Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",2.814.792.260,12.897.206.081,2814792260.0,12897206081.0
"Chi phí trung tu, đại tu công trình","Chi phí trung tu, đại tu công trình","Chi phí trung tu, đại tu công trình",,108.105.170.322,,108105170322.0
Tiền bán căn hộ theo hợp đồng liên doanh với Công tySản xuất Thương mại BMM,Tiền bán căn hộ theo hợp đồng liên doanh với Công tySản xuất Thương mại BMM,Tiền bán căn hộ theo hợp đồng liên doanh với Công tySản xuất Thương mại BMM,57.760.396.881,57.760.396.881,57760396881.0,57760396881.0
Các khoản phải trả dài hạn khác,Các khoản phải trả dài hạn khác,Các khoản phải trả dài hạn khác,7.941.989.400,12.402.181.449,7941989400.0,12402181449.0
Cộng,Cộng,Cộng,119.876.398.541,242.690.054.733,119876398541.0,242690054733.0
