row_label_raw,row_label_full,col_0,Tại ngày31/12/2018,Tại ngày06/4/2018,numeric__Tại ngày31/12/2018,numeric__Tại ngày06/4/2018
Doanh thu chưa thực hiện ngắn hạn,Doanh thu chưa thực hiện ngắn hạn,Doanh thu chưa thực hiện ngắn hạn,10.400.631.022,12.243.028.468,10400631022.0,12243028468.0
Doanh thu chưa thực hiện dài hạn,Doanh thu chưa thực hiện dài hạn,Doanh thu chưa thực hiện dài hạn,95.082.584.485,80.190.228.253,95082584485.0,80190228253.0
Cộng,Cộng,Cộng,105.483.215.507,92.433.256.721,105483215507.0,92433256721.0
