row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,Năm 2017,numeric__Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm 2017
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,252.319.370.641,363.479.594.711,252319370641.0,363479594711.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,15.336.494.049,25.484.911.874,15336494049.0,25484911874.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,9.837.442.745,,9837442745.0,
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,16.976.432.260,17.147.450.877,16976432260.0,17147450877.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",6.817.228.231,5.037.173.425,6817228231.0,5037173425.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,75.459.448.615,60.427.455.548,75459448615.0,60427455548.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,35.462.178.334,45.051.045.870,35462178334.0,45051045870.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,99.263.067.521,141.050.838.303,99263067521.0,141050838303.0
Cộng,Cộng,Cộng,511.471.662.396,657.678.470.608,511471662396.0,657678470608.0
