row_label_raw,row_label_full,col_0,Tại ngày 31/12/2018,Tại ngày 31/12/2018_1,Tại ngày 06/4/2018,Tại ngày 06/4/2018_1,numeric__Tại ngày 31/12/2018,numeric__Tại ngày 31/12/2018_1,numeric__Tại ngày 06/4/2018,numeric__Tại ngày 06/4/2018_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,1.072.448.024,,1.153.359.981,,1072448024.0,,1153359981.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",283.943.290.428,,358.022.021.477,,283943290428.0,,358022021477.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",42.699.366.351,,13.982.455.427,,42699366351.0,,13982455427.0,
"Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang",2.499.837.531.262,,2.666.191.122.138,,2499837531262.0,,2666191122138.0,
Thành phẩm,Thành phẩm,Thành phẩm,7.664.308.036,,10.821.814.939,,7664308036.0,,10821814939.0,
Hàng hóa,Hàng hóa,Hàng hóa,5.993.345.091,(781.147.783),40.515.801.976,(781.147.783),5993345091.0,-781147783.0,40515801976.0,-781147783.0
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,30.679.095.616,(12.083.932.889),28.198.438.727,,30679095616.0,-12083932889.0,28198438727.0,
Cộng,Cộng,Cộng,2.871.889.384.808,(12.865.080.672),3.118.885.014.665,(781.147.783),2871889384808.0,-12865080672.0,3118885014665.0,-781147783.0
