row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,numeric__Từ ngày 06/4/2018đến 31/12/2018
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đôngcông ty mẹ,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đôngcông ty mẹ,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đôngcông ty mẹ,142.833.218.132,142833218132.0
"Trích quỹ khen thưởng, phúc lợi","Trích quỹ khen thưởng, phúc lợi","Trích quỹ khen thưởng, phúc lợi",,
"Trích thưởng Hội đồng quản trị, Ban điều hành và Ban kiểm soátCác khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợinhuyện phân bổ cho cổ đông sở hữu cổ phiếu phổ thông","Trích thưởng Hội đồng quản trị, Ban điều hành và Ban kiểm soátCác khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợinhuyện phân bổ cho cổ đông sở hữu cổ phiếu phổ thông","Trích thưởng Hội đồng quản trị, Ban điều hành và Ban kiểm soátCác khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợinhuyện phân bổ cho cổ đông sở hữu cổ phiếu phổ thông",,
Lợi nhuận tính lãi cơ bản trên cổ phiếu,"Trích thưởng Hội đồng quản trị, Ban điều hành và Ban kiểm soátCác khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợinhuyện phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Lợi nhuận tính lãi cơ bản trên cổ phiếu",Lợi nhuận tính lãi cơ bản trên cổ phiếu,142.833.218.132,142833218132.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưuhành trong năm,"Trích thưởng Hội đồng quản trị, Ban điều hành và Ban kiểm soátCác khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợinhuyện phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưuhành trong năm",Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưuhành trong năm,449.537.112,449537112.0
Lãi cơ bản trên cổ phiếu,"Trích thưởng Hội đồng quản trị, Ban điều hành và Ban kiểm soátCác khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợinhuyện phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Lãi cơ bản trên cổ phiếu",Lãi cơ bản trên cổ phiếu,318,318.0
