row_label_raw,row_label_full,col_0,Vayngân hàng,Trái phiếu,Nợ thuê tài chínhdài hạn,Cộng,numeric__Vayngân hàng,numeric__Trái phiếu,numeric__Nợ thuê tài chínhdài hạn,numeric__Cộng
Tại ngày 06/4/2018,Tại ngày 06/4/2018,Tại ngày 06/4/2018,7.588.999.394.017,1.141.463.751.825,7.788.750.000,8.738.251.895.842,7588999394017.0,1141463751825.0,7788750000.0,8738251895842.0
Số tiền vay phát sinhtrong kỳ,Số tiền vay phát sinhtrong kỳ,Số tiền vay phát sinhtrong kỳ,127.487.476.733,,,127.487.476.733,127487476733.0,,,127487476733.0
Nợ thuê tài chínhphát sinh trong năm,Nợ thuê tài chínhphát sinh trong năm,Nợ thuê tài chínhphát sinh trong năm,,,12.972.973.670,12.972.973.670,,,12972973670.0,12972973670.0
Số tiền vay đã tràtrong năm,Số tiền vay đã tràtrong năm,Số tiền vay đã tràtrong năm,(203.309.913.032),,(4.474.654.707),(207.784.567.739),-203309913032.0,,-4474654707.0,-207784567739.0
Số kết chuyển,Số kết chuyển,Số kết chuyển,(1.308.224.971.267),,(8.158.318.963),(1.316.383.290.230),-1308224971267.0,,-8158318963.0,-1316383290230.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,44.010.782.094,,,44.010.782.094,44010782094.0,,,44010782094.0
Phân bổ chi phí pháthành trái phiếu,Phân bổ chi phí pháthành trái phiếu,Phân bổ chi phí pháthành trái phiếu,,5.067.427.007,,5.067.427.007,,5067427007.0,,5067427007.0
Tại ngày31/12/2018,Tại ngày31/12/2018,Tại ngày31/12/2018,6.248.962.768.545,1.146.531.178.832,8.128.750.000,7.403.622.697.377,6248962768545.0,1146531178832.0,8128750000.0,7403622697377.0
