row_label_raw,row_label_full,col_0,Tại ngày31/12/2018,Tại ngày06/4/2018,numeric__Tại ngày31/12/2018,numeric__Tại ngày06/4/2018
Chi phí tư vấn tái cấu trúc,Chi phí tư vấn tái cấu trúc,Chi phí tư vấn tái cấu trúc,48.762.169.973,50.330.292.133,48762169973.0,50330292133.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,89.527.477.725,98.229.687.321,89527477725.0,98229687321.0
Chi phí ban điều hành,Chi phí ban điều hành,Chi phí ban điều hành,17.557.903.966,14.251.413.284,17557903966.0,14251413284.0
Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,40.490.460.338,25.237.036.418,40490460338.0,25237036418.0
"Thuê đất, thuê văn phòng, nhà xưởng","Thuê đất, thuê văn phòng, nhà xưởng","Thuê đất, thuê văn phòng, nhà xưởng",11.870.767.226,12.162.145.595,11870767226.0,12162145595.0
Chi phí khác phục sự cố thiên tai,Chi phí khác phục sự cố thiên tai,Chi phí khác phục sự cố thiên tai,10.977.140.806,11.120.436.921,10977140806.0,11120436921.0
