row_label_raw,row_label_full,col_0,Tại ngày31/12/2018,Tại ngày06/4/2018,numeric__Tại ngày31/12/2018,numeric__Tại ngày06/4/2018
Tiền mặt,Tiền mặt,Tiền mặt,36.034.559.034,62.064.296.524,36034559034.0,62064296524.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,587.231.875.718,509.716.986.373,587231875718.0,509716986373.0
Các khoản tương đương tiền (các khoản tiền gửi có kỳ hạn dưới 3 tháng),Các khoản tương đương tiền (các khoản tiền gửi có kỳ hạn dưới 3 tháng),Các khoản tương đương tiền (các khoản tiền gửi có kỳ hạn dưới 3 tháng),168.796.043.645,186.808.370.174,168796043645.0,186808370174.0
Cộng,Cộng,Cộng,792.062.478.397,758.589.653.071,792062478397.0,758589653071.0
