row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,Năm 2017,numeric__Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm 2017
Giá vốn sản xuất công nghiệp,Giá vốn sản xuất công nghiệp,Giá vốn sản xuất công nghiệp,820.163.699.402,1.021.831.893.522,820163699402.0,1021831893522.0
"Giá vốn vật tư, hàng hóa","Giá vốn vật tư, hàng hóa","Giá vốn vật tư, hàng hóa",223.233.953.587,375.160.469.872,223233953587.0,375160469872.0
Giá vốn dịch vụ,Giá vốn dịch vụ,Giá vốn dịch vụ,229.104.167.830,192.732.346.398,229104167830.0,192732346398.0
Giá vốn kinh doanh bất động sản,Giá vốn kinh doanh bất động sản,Giá vốn kinh doanh bất động sản,78.390.379.128,120.774.073.303,78390379128.0,120774073303.0
Giá vốn hoạt động xây dựng,Giá vốn hoạt động xây dựng,Giá vốn hoạt động xây dựng,3.126.846.306.214,5.341.582.674.747,3126846306214.0,5341582674747.0
Giá vốn hoạt động kinh doanh khác,Giá vốn hoạt động kinh doanh khác,Giá vốn hoạt động kinh doanh khác,30.632.540.339,79.808.218.152,30632540339.0,79808218152.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,12.083.932.889,,12083932889.0,
Cộng,Cộng,Cộng,4.520.454.979.389,7.131.889.675.994,4520454979389.0,7131889675994.0
