row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,Năm 2017,numeric__Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm 2017
Chi phí lãi tiền vay,Chi phí lãi tiền vay,Chi phí lãi tiền vay,723.530.888.329,1.118.923.362.902,723530888329.0,1118923362902.0
"Lãi trái phiếu, chi phí phát hành trái phiếu","Lãi trái phiếu, chi phí phát hành trái phiếu","Lãi trái phiếu, chi phí phát hành trái phiếu",97.588.709.200,142.751.267.236,97588709200.0,142751267236.0
"Lỗ do thanh lý các khoản đầu tư ngắn hạn, dài hạn","Lỗ do thanh lý các khoản đầu tư ngắn hạn, dài hạn","Lỗ do thanh lý các khoản đầu tư ngắn hạn, dài hạn",,16.977.296.010,,16977296010.0
Lỗ chênh lệch tỷ giá phát sinh,Lỗ chênh lệch tỷ giá phát sinh,Lỗ chênh lệch tỷ giá phát sinh,36.320.532.321,11.660.765.373,36320532321.0,11660765373.0
Lỗ chênh lệch tỷ giá do đánh giá lại số dư các khoản mục tiền tệ có gốc ngoại tệ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư các khoản mục tiền tệ có gốc ngoại tệ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư các khoản mục tiền tệ có gốc ngoại tệ,16.268.590.447,41.316.991.521,16268590447.0,41316991521.0
Hoàn nhập dự phòng giảm giá các khoản đầu tư,Hoàn nhập dự phòng giảm giá các khoản đầu tư,Hoàn nhập dự phòng giảm giá các khoản đầu tư,(1.518.614.730),(56.015.004.591),-1518614730.0,-56015004591.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,9.870.650.729,13.986.712.368,9870650729.0,13986712368.0
Cộng,Cộng,Cộng,882.060.756.296,1.289.601.390.819,882060756296.0,1289601390819.0
