row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Kinh phí công đoàn,Ngắn hạn > Kinh phí công đoàn,Kinh phí công đoàn,33.766.080.660,43.851.162.084,33766080660.0,43851162084.0
"Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Ngắn hạn > Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp",52.903.841.723,10.125.934.480,52903841723.0,10125934480.0
"Nhận ký quỹ, ký cược ngăn hạn","Ngắn hạn > Nhận ký quỹ, ký cược ngăn hạn","Nhận ký quỹ, ký cược ngăn hạn",209.967.971.512,120.204.816.937,209967971512.0,120204816937.0
"Cổ tức, lợi nhuận phải trả","Ngắn hạn > Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",11.855.468.352,171.123.751.156,11855468352.0,171123751156.0
"Các khoản phải trả, phải nộp khác","Ngắn hạn > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",32.569.831.581,94.184.548.166,32569831581.0,94184548166.0
,,,341.063.193.828,439.490.212.823,341063193828.0,439490212823.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Nhận ký quỹ, ký cược dài hạn","Dài hạn > Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",334.215.970,205.725.910,334215970.0,205725910.0
"Các khoản phải trả, phải nộp khác","Dài hạn > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",108.628.022.014,1.319.744.011,108628022014.0,1319744011.0
,,,108.962.237.984,1.525.469.921,108962237984.0,1525469921.0
