row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 384.027.104.683,Số đầu nămVND > 361.663.699.034,numeric__Số cuối nămVND > 384.027.104.683,numeric__Số đầu nămVND > 361.663.699.034
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,249.227.937.390,339.004.368.712,249227937390.0,339004368712.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,115.478.138.278,223.318.323.944,115478138278.0,223318323944.0
,,,748.733.180.351,923.986.391.690,748733180351.0,923986391690.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),384.027.104.683,361.663.699.034,384027104683.0,361663699034.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,364.706.075.668,562.322.692.656,364706075668.0,562322692656.0
