row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Các khoản ủy thác đầu tư và cho vay,Các khoản ủy thác đầu tư và cho vay,Các khoản ủy thác đầu tư và cho vay,Các khoản ủy thác đầu tư và cho vay,Các khoản ủy thác đầu tư và cho vay,,
Công ty Cổ phần Quản lý Quỹ Đầu tư FPT,Các khoản ủy thác đầu tư và cho vay > Công ty Cổ phần Quản lý Quỹ Đầu tư FPT,Công ty Cổ phần Quản lý Quỹ Đầu tư FPT,92.366.081.776,92.366.081.776,92366081776.0,92366081776.0
Vốn góp,Vốn góp,Vốn góp,Vốn góp,Vốn góp,,
Công ty Cổ phần Quản lý Quỹ Đầu tư FPT,Vốn góp > Công ty Cổ phần Quản lý Quỹ Đầu tư FPT,Công ty Cổ phần Quản lý Quỹ Đầu tư FPT,27.500.000.000,27.500.000.000,27500000000.0,27500000000.0
Công ty Cổ phần Chứng khoán FPT,Vốn góp > Công ty Cổ phần Chứng khoán FPT,Công ty Cổ phần Chứng khoán FPT,110.000.000.000,110.000.000.000,110000000000.0,110000000000.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Vốn góp > Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,94.000.000.000,94.000.000.000,94000000000.0,94000000000.0
Công ty Cổ phần Synnex FPT,Vốn góp > Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,398.500.000.000,398.500.000.000,398500000000.0,398500000000.0
Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,,
Công ty Cổ phần Synnex FPT,Phải trả > Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,96.403.126.093,141.743.904.028,96403126093.0,141743904028.0
Phải trả qua tài khoản tập trung,Phải trả qua tài khoản tập trung,Phải trả qua tài khoản tập trung,Phải trả qua tài khoản tập trung,Phải trả qua tài khoản tập trung,,
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Phải trả qua tài khoản tập trung > Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,3.140.042.971,16.513.848.461,3140042971.0,16513848461.0
Các khoản vay,Các khoản vay,Các khoản vay,Các khoản vay,Các khoản vay,,
Công ty Cổ phần Synnex FPT,Các khoản vay > Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,-,200.000.000.000,,200000000000.0
