row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Vay dài hạn,Vay dài hạn,Vay dài hạn,748.733.180.351,923.986.391.690,748733180351.0,923986391690.0
- Kỳ hạn 3 năm,- Kỳ hạn 3 năm,- Kỳ hạn 3 năm,414.596.052.700,457.674.918.560,414596052700.0,457674918560.0
- Kỳ hạn 4 năm,- Kỳ hạn 4 năm,- Kỳ hạn 4 năm,121.953.975.460,190.193.709.103,121953975460.0,190193709103.0
- Kỳ hạn 5 năm,- Kỳ hạn 5 năm,- Kỳ hạn 5 năm,212.183.152.191,276.117.764.027,212183152191.0,276117764027.0
Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,3.087.517.541,3.783.682.125,3087517541.0,3783682125.0
,,,751.820.697.892,927.770.073.815,751820697892.0,927770073815.0
Trong đó,Trong đó,Trong đó,Trong đó,Trong đó,,
- Số phải trả trong vòng 12 tháng,Trong đó > - Số phải trả trong vòng 12 tháng,- Số phải trả trong vòng 12 tháng,385.027.375.040,362.560.256.178,385027375040.0,362560256178.0
- Số phải trả sau 12 tháng,Trong đó > - Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,366.793.322.852,565.209.817.637,366793322852.0,565209817637.0
