row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2025VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2025VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,39.133.313.301,40.858.814.574,39133313301.0,40858814574.0
Chỉ phí repo và lãi vay,Chỉ phí repo và lãi vay,Chỉ phí repo và lãi vay,1.746.878.902.242,1.031.797.974.569,1746878902242.0,1031797974569.0
Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,409.217.022.993,368.928.956.327,409217022993.0,368928956327.0
Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,53.296.798.378,85.929.246.886,53296798378.0,85929246886.0
Hoàn nhập chi phí dự phòng,Hoàn nhập chi phí dự phòng,Hoàn nhập chi phí dự phòng,(14.838.531.210),(32.465.079.757),-14838531210.0,-32465079757.0
Chỉ phí hoạt động tài chính khác,Chỉ phí hoạt động tài chính khác,Chỉ phí hoạt động tài chính khác,685.603.097.605,620.681.477.340,685603097605.0,620681477340.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.919.290.603.309,2.115.731.389.939,2919290603309.0,2115731389939.0
