row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025VND,Ngày 31 tháng 12năm 2024VND,numeric__Ngày 31 tháng 12năm 2025VND,numeric__Ngày 31 tháng 12năm 2024VND
Hoạt động bảo hiểm,Hoạt động bảo hiểm,Hoạt động bảo hiểm,Hoạt động bảo hiểm,Hoạt động bảo hiểm,,
Bảo hiểm nhân thọ,Hoạt động bảo hiểm > Bảo hiểm nhân thọ,Bảo hiểm nhân thọ,22.345.575.643,51.713.756.038,22345575643.0,51713756038.0
Bảo hiểm phi nhân thọ,Hoạt động bảo hiểm > Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,239.353.821.260,186.368.368.939,239353821260.0,186368368939.0
,,,261.699.396.903,238.082.124.977,261699396903.0,238082124977.0
Hoạt động khác,Hoạt động khác,Hoạt động khác,Hoạt động khác,Hoạt động khác,,
Hoạt động quản lý bất động sản,Hoạt động khác > Hoạt động quản lý bất động sản,Hoạt động quản lý bất động sản,20.460.868.986,20.420.449.754,20460868986.0,20420449754.0
,,,20.460.868.986,20.420.449.754,20460868986.0,20420449754.0
TỔNG CỘNG,Hoạt động khác > TỔNG CỘNG,TỔNG CỘNG,282.160.265.889,258.502.574.731,282160265889.0,258502574731.0
