row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2025VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024(trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2025VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024(trình bày lại)VND
Lợi nhuận sau thuế thu nhập doanh nghiệp phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế thu nhập doanh nghiệp phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế thu nhập doanh nghiệp phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,2.836.613.711.078,2.110.496.926.600,2836613711078.0,2110496926600.0
"Điều chỉnh giảm do:- Trích quỹ khen thưởng phúc lợi, quỹ thường cho người quản lý (*)","Điều chỉnh giảm do:- Trích quỹ khen thưởng phúc lợi, quỹ thường cho người quản lý (*)","Điều chỉnh giảm do:- Trích quỹ khen thưởng phúc lợi, quỹ thường cho người quản lý (*)",-,(42.925.592.493),,-42925592493.0
Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,2.836.613.711.078,2.067.571.334.107,2836613711078.0,2067571334107.0
Bình quân gia quyền của số cổ phiếu phổ thông để tỉnh lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổ thông để tỉnh lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổ thông để tỉnh lãi cơ bản trên cổ phiếu,742.322.764,742.322.764,742322764.0,742322764.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,3.821,2.785,3821.0,2785.0
