row_label_raw,row_label_full,Thuế suất thuế TNDN sử dụng để xác định giá trị thuế thu nhập hoãn lại phải trả,Ngày 31 tháng 12năm 2025VND > 20%,Ngày 31 tháng 12năm 2024VND > 20%,numeric__Ngày 31 tháng 12năm 2025VND > 20%,numeric__Ngày 31 tháng 12năm 2024VND > 20%
Các khoản chênh lệch tạm thời chịu thuế Trong đó:,Các khoản chênh lệch tạm thời chịu thuế Trong đó:,Các khoản chênh lệch tạm thời chịu thuế Trong đó:,14.271.664.610,13.656.623.743,14271664610.0,13656623743.0
- Lãi chênh lệch tỷ giá cuối năm,- Lãi chênh lệch tỷ giá cuối năm,- Lãi chênh lệch tỷ giá cuối năm,14.271.664.610,13.656.623.743,14271664610.0,13656623743.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,2.854.332.922,2.731.324.749,2854332922.0,2731324749.0
