row_label_raw,row_label_full,Thuế suất thuế TNDN sử dụng để xác định giá trịtài sản thuế thu nhập hoãn lại,Ngày 31 tháng 12năm 2025VND > 20%,Ngày 31 tháng 12năm 2024VND > 20%,numeric__Ngày 31 tháng 12năm 2025VND > 20%,numeric__Ngày 31 tháng 12năm 2024VND > 20%
Các khoản chênh lệch tạm thời được khấu trừTrong đó:- Hoa hồng phải trả trên phí bảo hiểm phải thu- Khác,Các khoản chênh lệch tạm thời được khấu trừTrong đó:- Hoa hồng phải trả trên phí bảo hiểm phải thu- Khác,Các khoản chênh lệch tạm thời được khấu trừTrong đó:- Hoa hồng phải trả trên phí bảo hiểm phải thu- Khác,51.713.867.261,39.278.716.034,51713867261.0,39278716034.0
Các khoản chênh lệch tạm thời được khấu trừTrong đó:- Hoa hồng phải trả trên phí bảo hiểm phải thu- Khác,Các khoản chênh lệch tạm thời được khấu trừTrong đó:- Hoa hồng phải trả trên phí bảo hiểm phải thu- Khác,Các khoản chênh lệch tạm thời được khấu trừTrong đó:- Hoa hồng phải trả trên phí bảo hiểm phải thu- Khác,34.582.311.106,22.147.159.879,34582311106.0,22147159879.0
Các khoản chênh lệch tạm thời được khấu trừTrong đó:- Hoa hồng phải trả trên phí bảo hiểm phải thu- Khác,Các khoản chênh lệch tạm thời được khấu trừTrong đó:- Hoa hồng phải trả trên phí bảo hiểm phải thu- Khác,Các khoản chênh lệch tạm thời được khấu trừTrong đó:- Hoa hồng phải trả trên phí bảo hiểm phải thu- Khác,17.131.556.155,17.131.556.155,17131556155.0,17131556155.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,10.342.773.452,7.855.743.207,10342773452.0,7855743207.0
