row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2025VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2025VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND
Chi khen thưởng và hỗ trợ đại lý,Chi khen thưởng và hỗ trợ đại lý,Chi khen thưởng và hỗ trợ đại lý,1.553.874.659.021,1.223.563.721.196,1553874659021.0,1223563721196.0
Chi đào tạo đại lý,Chi đào tạo đại lý,Chi đào tạo đại lý,83.718.313.438,68.490.328.204,83718313438.0,68490328204.0
Chi phí tuyển dụng,Chi phí tuyển dụng,Chi phí tuyển dụng,37.259.408.080,54.744.762.085,37259408080.0,54744762085.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.674.852.380.539,1.346.798.811.485,1674852380539.0,1346798811485.0
