row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2025,Quá hạn,Không xác định kỳ hạn,Đến 01 năm,Từ 01 - 05 năm,Trên 05 năm,Đơn vị: triệu VND Tổng cộng,numeric__Quá hạn,numeric__Không xác định kỳ hạn,numeric__Đến 01 năm,numeric__Từ 01 - 05 năm,numeric__Trên 05 năm,numeric__Đơn vị: triệu VND Tổng cộng
NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,,,,,,
Nghĩa vụ nợ theo hợp đồng bảo hiểm,NỘ TẢI CHÍNH > Nghĩa vụ nợ theo hợp đồng bảo hiểm,Nghĩa vụ nợ theo hợp đồng bảo hiểm,18,-,(1.101.897),27.710.269,166.787.311,193.395.701,18.0,,-1101897.0,27710269.0,166787311.0,193395701.0
Phải trả hoạt động bảo hiểm gốc,NỘ TẢI CHÍNH > Phải trả hoạt động bảo hiểm gốc,Phải trả hoạt động bảo hiểm gốc,-,-,1.935.034,-,-,1.935.034,,,1935034.0,,,1935034.0
Phải trả tài bảo hiểm,NỘ TẢI CHÍNH > Phải trả tài bảo hiểm,Phải trả tài bảo hiểm,-,-,960.337,-,-,960.337,,,960337.0,,,960337.0
Các nghĩa vụ nợ tài chính khác,NỘ TẢI CHÍNH > Các nghĩa vụ nợ tài chính khác,Các nghĩa vụ nợ tài chính khác,-,-,57.851.691,-,-,57.851.691,,,57851691.0,,,57851691.0
- Nhận ký quỹ,NỘ TẢI CHÍNH > - Nhận ký quỹ,- Nhận ký quỹ,-,-,299.900,-,-,299.900,,,299900.0,,,299900.0
- Khác,NỘ TẢI CHÍNH > - Khác,- Khác,-,-,57.551.791,-,-,57.551.791,,,57551791.0,,,57551791.0
TỔNG CỘNG,NỘ TẢI CHÍNH > TỔNG CỘNG,TỔNG CỘNG,18,-,59.645.165,27.710.269,166.787.311,254.142.763,18.0,,59645165.0,27710269.0,166787311.0,254142763.0
