row_label_raw,row_label_full,col_0,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2025 VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 VND,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2025 VND,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 VND
Chi đề phòng hạn chế tổn thất,Chi đề phòng hạn chế tổn thất,Chi đề phòng hạn chế tổn thất,30.470.483.571,36.581.377.309,30470483571.0,36581377309.0
"Chi giám định, chi đánh giá rủi ro đối tượng được bảo hiểm, chi khác","Chi giám định, chi đánh giá rủi ro đối tượng được bảo hiểm, chi khác","Chi giám định, chi đánh giá rủi ro đối tượng được bảo hiểm, chi khác",202.825.713.280,159.228.649.654,202825713280.0,159228649654.0
Chi nhận tải bảo hiểm khác,Chi nhận tải bảo hiểm khác,Chi nhận tải bảo hiểm khác,1.592.414.049,139.206.501,1592414049.0,139206501.0
Chi đại lý bảo hiểm và các khoản chi khác,Chi đại lý bảo hiểm và các khoản chi khác,Chi đại lý bảo hiểm và các khoản chi khác,408.116.773.712,409.539.083.632,408116773712.0,409539083632.0
Chi khác hoạt động kinh doanh bảo hiểm phân bổ từ chi quản lý và các khoản chi khác,Chi khác hoạt động kinh doanh bảo hiểm phân bổ từ chi quản lý và các khoản chi khác,Chi khác hoạt động kinh doanh bảo hiểm phân bổ từ chi quản lý và các khoản chi khác,1.078.538.851.815,984.416.110.924,1078538851815.0,984416110924.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.721.544.236.427,1.589.904.428.020,1721544236427.0,1589904428020.0
