row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2025VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2025VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,7.260.093.282.147,6.644.208.109.215,7260093282147.0,6644208109215.0
Lãi đầu tư trái phiếu,Lãi đầu tư trái phiếu,Lãi đầu tư trái phiếu,5.402.739.050.080,4.813.425.109.263,5402739050080.0,4813425109263.0
Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,451.085.109.811,427.805.638.871,451085109811.0,427805638871.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,299.529.189.115,266.376.783.279,299529189115.0,266376783279.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,25.590.570.621,26.930.658.427,25590570621.0,26930658427.0
"Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán",164.128.825.289,94.670.749.731,164128825289.0,94670749731.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,436.590.337.255,415.910.046.938,436590337255.0,415910046938.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,14.039.756.364.318,12.689.327.095.724,14039756364318.0,12689327095724.0
