row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2017 VND,1/1/2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2017 VND,numeric__1/1/2017 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 + 130 + 140 + 150 \)),100,,193.266.035.993,2.058.079.122.742,100.0,,193266035993.0,2058079122742.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,148.078.622.646,3.182.203.605,110.0,5.0,148078622646.0,3182203605.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,2.478.622.646,182.203.605,111.0,,2478622646.0,182203605.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,145.600.000.000,3.000.000.000,112.0,,145600000000.0,3000000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,44.976.223.500,2.053.411.562.626,130.0,,44976223500.0,2053411562626.0
Trả trước cho người bán,TÀI SẢN > Trả trước cho người bán,Trả trước cho người bán,132,,44.962.000.000,44.962.000.000,132.0,,44962000000.0,44962000000.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,6,14.223.500,2.008.449.562.626,136.0,6.0,14223500.0,2008449562626.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,,82.500.000,-,140.0,,82500000.0,
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,82.500.000,-,141.0,,82500000.0,
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,128.689.847,1.485.356.511,150.0,,128689847.0,1485356511.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,,-,1.356.666.664,151.0,,,1356666664.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,128.689.847,128.689.847,152.0,,128689847.0,128689847.0
Tài sản dài hạn(\( 200 = 210 + 220 + 250 + 260 \)),TÀI SẢN > Tài sản dài hạn(\( 200 = 210 + 220 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 250 + 260 \)),200,,6.270.951.768.945,6.876.556.155.603,200.0,,6270951768945.0,6876556155603.0
Các khoản phải thu dài hạn,TÀI SẢN > Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,2.756.000,-,210.0,,2756000.0,
Phải thu dài hạn khác,TÀI SẢN > Phải thu dài hạn khác,Phải thu dài hạn khác,216,,2.756.000,-,216.0,,2756000.0,
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,220,,751.020.572,-,220.0,,751020572.0,
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,,106.644.440,-,221.0,,106644440.0,
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,222,,123.051.280,-,222.0,,123051280.0,
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(16.406.840),-,223.0,,-16406840.0,
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,227,,644.376.132,-,227.0,,644376132.0,
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,228,,690.403.000,-,228.0,,690403000.0,
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(46.026.868),-,229.0,,-46026868.0,
Đầu tư tài chính dài hạn,TÀI SẢN > Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,7,6.270.003.622.729,6.876.556.155.603,250.0,7.0,6270003622729.0,6876556155603.0
Đầu tư vào các công ty con,TÀI SẢN > Đầu tư vào các công ty con,Đầu tư vào các công ty con,251,,6.094.450.622.729,6.701.003.155.603,251.0,,6094450622729.0,6701003155603.0
Đầu tư góp vốn vào đơn vị khác,TÀI SẢN > Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,,175.553.000.000,175.553.000.000,253.0,,175553000000.0,175553000000.0
Tài sản dài hạn khác,TÀI SẢN > Tài sản dài hạn khác,Tài sản dài hạn khác,260,,194.369.644,-,260.0,,194369644.0,
Chi phí trả trước dài hạn,TÀI SẢN > Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,,194.369.644,-,261.0,,194369644.0,
TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TÀI SẢN > TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),270,,6.464.217.804.938,8.934.635.278.345,270.0,,6464217804938.0,8934635278345.0
