row_label_raw,row_label_full,col_0,31/12/2017 và 1/1/2017,31/12/2017 và 1/1/2017_1,31/12/2017 và 1/1/2017_2,numeric__31/12/2017 và 1/1/2017,numeric__31/12/2017 và 1/1/2017_1,numeric__31/12/2017 và 1/1/2017_2
,,,% sở hữu,% quyền biểu quyết,Giá gốc VND,,,
Công ty TNHH MNS Meat (trước đây là Công ty TNHH Masan Nutri-Farm),Công ty TNHH MNS Meat (trước đây là Công ty TNHH Masan Nutri-Farm),Công ty TNHH MNS Meat (trước đây là Công ty TNHH Masan Nutri-Farm),"0,01%",-,10.000.000,0.0001,,10000000.0
Đầu tư khác (*),Đầu tư khác (*),Đầu tư khác (*),-,-,175.543.000.000,,,175543000000.0
,,,,,175.553.000.000,,,175553000000.0
