row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2017VND,2016VND,,
Công ty mẹ,Công ty mẹ,Công ty mẹ,,,,
Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,,,,
Cổ tức,Công ty Cổ phần Tập đoàn Masan > Cổ tức,Cổ tức,-,1.350.006.750.000,,1350006750000.0
Các công ty con,Các công ty con,Các công ty con,,,,
Công ty TNHH Shika,Công ty TNHH Shika,Công ty TNHH Shika,,,,
Khoản vay đã nhận,Công ty TNHH Shika > Khoản vay đã nhận,Khoản vay đã nhận,-,1.447.336.000.000,,1447336000000.0
Chi phí lãi vay,Công ty TNHH Shika > Chi phí lãi vay,Chi phí lãi vay,62.631.978.412,56.446.104.002,62631978412.0,56446104002.0
Công ty TNHH Kenji,Công ty TNHH Kenji,Công ty TNHH Kenji,,,,
Góp vốn,Công ty TNHH Kenji > Góp vốn,Góp vốn,-,115.000.000.000,,115000000000.0
Khoản vay đã nhận,Công ty TNHH Kenji > Khoản vay đã nhận,Khoản vay đã nhận,-,313.000.000.000,,313000000000.0
Khoản vay dài hạn và chi phí lãi vay được xóa,Công ty TNHH Kenji > Khoản vay dài hạn và chi phí lãi vay được xóa,Khoản vay dài hạn và chi phí lãi vay được xóa,-,226.180.821.918,,226180821918.0
Chi phí lãi vay,Công ty TNHH Kenji > Chi phí lãi vay,Chi phí lãi vay,13.461.534.243,17.978.301.368,13461534243.0,17978301368.0
Công ty TNHH MNS Feed (trước đây là “Công ty TNHH Masan Nutri-Feed”),Công ty TNHH MNS Feed (trước đây là “Công ty TNHH Masan Nutri-Feed”),Công ty TNHH MNS Feed (trước đây là “Công ty TNHH Masan Nutri-Feed”),,,,
Góp vốn,Công ty TNHH MNS Feed (trước đây là “Công ty TNHH Masan Nutri-Feed”) > Góp vốn,Góp vốn,3.111.990.000.000,-,3111990000000.0,
Thanh lý khoản đầu tư,Công ty TNHH MNS Feed (trước đây là “Công ty TNHH Masan Nutri-Feed”) > Thanh lý khoản đầu tư,Thanh lý khoản đầu tư,3.111.773.952.459,-,3111773952459.0,
Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,,,,
Thu nhập cổ tức,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế > Thu nhập cổ tức,Thu nhập cổ tức,-,2.178.000.000.000,,2178000000000.0
Khoản vay đã nhận do sáp nhập,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế > Khoản vay đã nhận do sáp nhập,Khoản vay đã nhận do sáp nhập,2.202.074.458.000,-,2202074458000.0,
Chi phí lãi vay,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế > Chi phí lãi vay,Chi phí lãi vay,12.272.032.475,-,12272032475.0,
Công ty Cổ phần Việt Pháp Sản xuất Thức ăn Gia súc,Công ty Cổ phần Việt Pháp Sản xuất Thức ăn Gia súc,Công ty Cổ phần Việt Pháp Sản xuất Thức ăn Gia súc,,,,
Chuyên khoản vay,Công ty Cổ phần Việt Pháp Sản xuất Thức ăn Gia súc > Chuyên khoản vay,Chuyên khoản vay,2.419.754.495.481,-,2419754495481.0,
Chi phí lãi vay,Công ty Cổ phần Việt Pháp Sản xuất Thức ăn Gia súc > Chi phí lãi vay,Chi phí lãi vay,40.075.112.124,-,40075112124.0,
