row_label_raw,row_label_full,col_0,31/12/2021,31/12/2021_1,01/01/2021,01/01/2021_1,numeric__31/12/2021,numeric__31/12/2021_1,numeric__01/01/2021,numeric__01/01/2021_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,,,
Tiền và các khoản tương đương tiền,Tài sản tài chính > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,64.926.969.749,-,462.233.095.467,-,64926969749.0,,462233095467.0,
"Phải thu khách hàng, phải thu khác","Tài sản tài chính > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",529.275.250.352,(3.528.589.428),597.856.010.216,-,529275250352.0,-3528589428.0,597856010216.0,
Các khoản cho vay,Tài sản tài chính > Các khoản cho vay,Các khoản cho vay,190.931.287.634,-,186.504.636.572,-,190931287634.0,,186504636572.0,
,,,785.133.507.735,(3.528.589.428),1.246.593.742.255,-,785133507735.0,-3528589428.0,1246593742255.0,
,,,,,Giá trị ghi sổ kế toán,Giá trị ghi sổ kế toán,,,,
,,,,,31/12/2021,01/01/2021,,,,
,,,,,VND,VND,,,,
Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,,,,
Vay và nợ,Nợ phải trả tài chính > Vay và nợ,Vay và nợ,,,100.000.000.000,-,,,100000000000.0,
"Phải trả người bán, phải trả khác","Nợ phải trả tài chính > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",,,738.628.213.277,1.232.525.315.285,,,738628213277.0,1232525315285.0
Chi phí phải trả,Nợ phải trả tài chính > Chi phí phải trả,Chi phí phải trả,,,125.432.958.852,125.432.958.852,,,125432958852.0,125432958852.0
,,,,,964.061.172.129,1.357.958.274.137,,,964061172129.0,1357958274137.0
