row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2021 > VND,Năm 2020 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2021 > VND,numeric__Năm 2020 > VND
,,,I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,1. Lợi nhuận trước thuế,,205.571.665.532,143.086.522.050,,,205571665532.0,143086522050.0
01,01,01,2. Điều chỉnh cho các khoản,,,,,,,
02,01 > 02,02,Khấu hao tài sản cố định,,2.359.174.213,3.356.955.453,,,2359174213.0,3356955453.0
03,01 > 03,03,Các khoản dự phòng,,74.354.289.362,45.651.394.898,,,74354289362.0,45651394898.0
04,01 > 04,04,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",,341.087.171,(1.730.832.938),,,341087171.0,-1730832938.0
05,01 > 05,05,Lãi từ hoạt động đầu tư,,(334.437.755.566),(276.702.637.667),,,-334437755566.0,-276702637667.0
06,01 > 06,06,Chi phí lãi vay,,1.297.534.247,28.509.037.441,,,1297534247.0,28509037441.0
08,01 > 08,08,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,(50.514.005.041),(57.829.560.763),,,-50514005041.0,-57829560763.0
09,01 > 09,09,Biến động các khoản phải thu,,(242.452.254.172),1.195.068.647.647,,,-242452254172.0,1195068647647.0
10,01 > 10,10,Biến động hàng tồn kho,,681.779.965,12.646.004.374,,,681779965.0,12646004374.0
11,01 > 11,11,"Biến động các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,(9.071.402.307),(6.763.104.965),,,-9071402307.0,-6763104965.0
12,01 > 12,12,Biến động chi phí trả trước,,20.226.160.672,19.264.140.238,,,20226160672.0,19264140238.0
14,01 > 14,14,Tiền lãi vay đã trả,,-,(41.483.618.166),,,,-41483618166.0
17,01 > 17,17,Tiền chi khác cho hoạt động kinh doanh,,(2.598.090.800),(6.427.900.689),,,-2598090800.0,-6427900689.0
20,01 > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,(283.727.811.683),1.114.474.607.676,,,-283727811683.0,1114474607676.0
,,,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,01 > 21,21,"1. Tiền chỉ để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(210.221.431),(1.409.984.010),,,-210221431.0,-1409984010.0
22,01 > 22,22,"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,1.227.825.545,274.800.000,,,1227825545.0,274800000.0
23,01 > 23,23,"3. Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác",,(12.000.000.000),(94.000.000.000),,,-12000000000.0,-94000000000.0
24,01 > 24,24,"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,7.573.348.938,63.035.903.889,,,7573348938.0,63035903889.0
25,01 > 25,25,5. Tiền chỉ đầu tư góp vốn vào đơn vị khác,,-,(91.875.000.000),,,,-91875000000.0
27,01 > 27,27,"6. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,374.039.846.907,293.687.711.253,,,374039846907.0,293687711253.0
30,01 > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,370.630.799.959,169.713.431.132,,,370630799959.0,169713431132.0
