row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
,,,VND,VND,,
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",90.589.517,177.714.701,90589517.0,177714701.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,17.480.463.546,20.394.144.122,17480463546.0,20394144122.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.443.962.570,1.435.494.812,1443962570.0,1435494812.0
Chi phí/Hoàn nhập dự phòng,Chi phí/Hoàn nhập dự phòng,Chi phí/Hoàn nhập dự phòng,3.528.589.428,(6.600.000.000),3528589428.0,-6600000000.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",3.000.000,3.000.000,3000000.0,3000000.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,13.051.444.657,13.356.732.692,13051444657.0,13356732692.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,4.117.396.000,1.732.669.258,4117396000.0,1732669258.0
Lợi thế kinh doanh phân bổ,Lợi thế kinh doanh phân bổ,Lợi thế kinh doanh phân bổ,19.301.981.220,19.301.982.829,19301981220.0,19301982829.0
,,,59.017.426.938,49.801.738.414,59017426938.0,49801738414.0
