row_label_raw,row_label_full,col_0,col_1,31/12/2021,01/01/2021,numeric__col_1,numeric__31/12/2021,numeric__01/01/2021
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),- Kinh phí công đoàn,1.067.373.678,2.225.659.095,,1067373678.0,2225659095.0
a),a) > a),a),- Lợi nhuận phải nộp về ngân sách Nhà nước (1),509.841.118.651,1.004.050.799.744,,509841118651.0,1004050799744.0
a),a) > a),a),- Phải nộp 10% Ngân sách Đằng,91.182.771.193,91.182.771.193,,91182771193.0,91182771193.0
a),a) > a),a),- Phải trả tiền lãi vay,1.297.534.247,-,,1297534247.0,
a),a) > a),a),- Phải trả thù lao cho Hội đồng Quản trị,33.144.095,47.990.551,,33144095.0,47990551.0
a),a) > a),a),- Phải trả Công ty KP Apparel Manufacturing Company Limited (2),76.128.267.840,76.890.876.795,,76128267840.0,76890876795.0
a),a) > a),a),"- Các khoản phải trả, phải nộp khác",1.175.781.520,517.000.000,,1175781520.0,517000000.0
a),a) > a),a),,680.725.991.224,1.174.915.097.378,,680725991224.0,1174915097378.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),- Nhận trước tiền đất tái định cư của các hộ dân thuộc khu tái định cư An Tây (3),56.666.666.667,56.666.666.667,,56666666667.0,56666666667.0
b),b) > b),b),- Nhận ký quỹ dài hạn,450.000.000,600.000.000,,450000000.0,600000000.0
b),b) > b),b),,57.116.666.667,57.266.666.667,,57116666667.0,57266666667.0
c),b) > c),c),Trong đó: Phải trả khác là các bên liên quan,678.449.691.931,1.172.124.447.732,,678449691931.0,1172124447732.0
