row_label_raw,row_label_full,Ông Hà Văn Thuận,Chủ tịch,Miễn nhiệm từ ngày 23/11/2021,numeric__Chủ tịch,numeric__Miễn nhiệm từ ngày 23/11/2021
Ông Trần Hồng Khôi,Ông Trần Hồng Khôi,Ông Trần Hồng Khôi,Thành viên,,,
Ông Võ Hồng Cường,Ông Võ Hồng Cường,Ông Võ Hồng Cường,Thành viên,Miễn nhiệm từ ngày 03/03/2022,,
Ông Nguyễn An Định,Ông Nguyễn An Định,Ông Nguyễn An Định,Thành viên,,,
Ông Trần Việt Anh,Ông Trần Việt Anh,Ông Trần Việt Anh,Thành viên,,,
Ông Nguyễn Văn Thiền,Ông Nguyễn Văn Thiền,Ông Nguyễn Văn Thiền,Thành viên,,,
Ông Mai Hữu Tín,Ông Mai Hữu Tín,Ông Mai Hữu Tín,Thành viên,,,
Ông Lê Trọng Nghĩa,Ông Lê Trọng Nghĩa,Ông Lê Trọng Nghĩa,Thành viên,Bổ nhiệm từ ngày 22/06/2021,,
