row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2021 > VND,01/01/2021 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2021 > VND,numeric__01/01/2021 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,817.910.113.619,905.073.664.731,,,817910113619.0,905073664731.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,64.926.969.749,462.233.095.467,,3.0,64926969749.0,462233095467.0
111,111,111,1. Tiền,,9.926.969.749,20.233.095.467,,,9926969749.0,20233095467.0
112,112,112,2. Các khoản tương đương tiền,,55.000.000.000,442.000.000.000,,,55000000000.0,442000000000.0
130,130,130,II. Các khoản phải thu ngắn hạn,,305.001.358.374,265.531.269.188,,,305001358374.0,265531269188.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,2.777.216.650,2.892.019.816,,5.0,2777216650.0,2892019816.0
132,132,132,2. Trả trước cho người bán ngắn hạn,06,86.707.824,230.333.062,,6.0,86707824.0,230333062.0
135,135,135,3. Phải thu về cho vay ngắn hạn,07,73.688.135.921,69.261.484.859,,7.0,73688135921.0,69261484859.0
136,136,136,4. Phải thu ngắn hạn khác,08,231.977.887.407,193.147.431.451,,8.0,231977887407.0,193147431451.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(3.528.589.428),-,,,-3528589428.0,
140,140,140,III. Hàng tồn kho,10,148.232.978.841,148.914.758.806,,10.0,148232978841.0,148914758806.0
141,141,141,1. Hàng tồn kho,,161.762.774.014,162.444.553.979,,,161762774014.0,162444553979.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(13.529.795.173),(13.529.795.173),,,-13529795173.0,-13529795173.0
150,150,150,IV. Tài sản ngắn hạn khác,,299.748.806.655,28.394.541.270,,,299748806655.0,28394541270.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,62.401.675,78.722.556,,12.0,62401675.0,78722556.0
152,152,152,2. Thuế GTGT được khấu trừ,,10.711.757.005,10.318.196.422,,,10711757005.0,10318196422.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,18,288.974.647.975,17.997.622.292,,18.0,288974647975.0,17997622292.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.406.521.013.589,3.608.025.782.628,,,3406521013589.0,3608025782628.0
210,210,210,I. Các khoản phải thu dài hạn,,423.216.998.008,531.397.710.662,,,423216998008.0,531397710662.0
211,211,211,1. Phải thu dài hạn của khách hàng,05,264.512.681.143,264.512.681.143,,5.0,264512681143.0,264512681143.0
212,212,212,2. Trả trước cho người bán dài hạn,06,11.453.700.000,12.338.000.000,,6.0,11453700000.0,12338000000.0
215,215,215,3. Phải thu về cho vay dài hạn,07,117.243.151.713,117.243.151.713,,7.0,117243151713.0,117243151713.0
216,216,216,4. Phải thu dài hạn khác,08,30.007.465.152,137.303.877.806,,8.0,30007465152.0,137303877806.0
220,220,220,II. Tài sản cố định,,6.020.101.692,8.376.738.781,,,6020101692.0,8376738781.0
221,221,221,1. Tài sản cố định hữu hình,13,5.866.688.498,8.181.518.295,,13.0,5866688498.0,8181518295.0
222,222,222,- Nguyên giá,,30.544.390.869,37.362.104.793,,,30544390869.0,37362104793.0
223,223,223,- Giá trị hao mòn luỹ kế,,(24.677.702.371),(29.180.586.498),,,-24677702371.0,-29180586498.0
227,227,227,2. Tài sản cố định vô hình,14,153.413.194,195.220.486,,14.0,153413194.0,195220486.0
228,228,228,- Nguyên giá,,369.475.237,369.475.237,,,369475237.0,369475237.0
229,229,229,- Giá trị hao mòn luỹ kế,,(216.062.043),(174.254.751),,,-216062043.0,-174254751.0
230,230,230,III. Bất động sản đầu tư,15,78.000.000.000,78.000.000.000,,15.0,78000000000.0,78000000000.0
231,231,231,- Nguyên giá,,78.000.000.000,78.000.000.000,,,78000000000.0,78000000000.0
240,240,240,IV. Tài sản dở dang dài hạn,,82.844.114.331,82.775.993.902,,,82844114331.0,82775993902.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,11,82.844.114.331,82.775.993.902,,11.0,82844114331.0,82775993902.0
250,250,250,V. Đầu tư tài chính dài hạn,04,2.681.874.381.158,2.752.700.081.092,,4.0,2681874381158.0,2752700081092.0
251,251,251,1. Đầu tư vào công ty con,,1.983.268.790.753,1.983.268.790.753,,,1983268790753.0,1983268790753.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,1.153.336.427.266,1.153.336.427.266,,,1153336427266.0,1153336427266.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,505.000.000,505.000.000,,,505000000.0,505000000.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(455.235.836.861),(384.410.136.927),,,-455235836861.0,-384410136927.0
260,260,260,VI. Tài sản dài hạn khác,,134.565.418.400,154.775.258.191,,,134565418400.0,154775258191.0
261,261,261,1. Chi phí trả trước dài hạn,12,134.565.418.400,154.775.258.191,,12.0,134565418400.0,154775258191.0
270,270,270,TỔNG CỘNG TÀI SẢN,,4.224.431.127.208,4.513.099.447.359,,,4224431127208.0,4513099447359.0
