row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
,,,Triệu VND,Triệu VND,,
1. Lợi nhuận trước thuế TNDNCác khoản mục điều chỉnh:,1. Lợi nhuận trước thuế TNDNCác khoản mục điều chỉnh:,1. Lợi nhuận trước thuế TNDNCác khoản mục điều chỉnh:,904.192,730.634,904192.0,730634.0
Trừ:,Trừ:,Trừ:,(1.978),(3.227),-1978.0,-3227.0
"- Có tức, lợi nhuận được chia","- Có tức, lợi nhuận được chia","- Có tức, lợi nhuận được chia",(1.978),(3.227),-1978.0,-3227.0
2. Thu nhập chịu thuế,2. Thu nhập chịu thuế,2. Thu nhập chịu thuế,902.214,727.407,902214.0,727407.0
3. Thuế suất thuế TNDN,3. Thuế suất thuế TNDN,3. Thuế suất thuế TNDN,20%,20%,0.2,0.2
4. Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hành (= Thu nhập chịu thuế x Thuế suất thuế TNDN),4. Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hành (= Thu nhập chịu thuế x Thuế suất thuế TNDN),4. Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hành (= Thu nhập chịu thuế x Thuế suất thuế TNDN),180.443,145.482,180443.0,145482.0
Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,180.443,145.482,180443.0,145482.0
- Thuế TNDN phải nộp đầu năm,- Thuế TNDN phải nộp đầu năm,- Thuế TNDN phải nộp đầu năm,42.222,55.784,42222.0,55784.0
- Thuế TNDN đã nộp trong năm,- Thuế TNDN đã nộp trong năm,- Thuế TNDN đã nộp trong năm,(182.043),(159.044),-182043.0,-159044.0
Thuế TNDN còn phải nộp cuối năm,Thuế TNDN còn phải nộp cuối năm,Thuế TNDN còn phải nộp cuối năm,40.622,42.222,40622.0,42222.0
