row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
,,,Triệu VND,Triệu VND,,
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",6.747,5.166,6747.0,5166.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,755.861,722.832,755861.0,722832.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi lương và phụ cấp,Trong đó: > - Chi lương và phụ cấp,- Chi lương và phụ cấp,619.279,576.241,619279.0,576241.0
- Các khoản chi đóng góp theo lương,Trong đó: > - Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,66.138,57.943,66138.0,57943.0
- Chi trợ cấp,Trong đó: > - Chi trợ cấp,- Chi trợ cấp,5.291,2.400,5291.0,2400.0
- Chi khác cho nhân viên,Trong đó: > - Chi khác cho nhân viên,- Chi khác cho nhân viên,65.153,86.248,65153.0,86248.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,183.069,173.334,183069.0,173334.0
Trong đó: Khấu hao tài sản cố định,Trong đó: > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,34.792,31.367,34792.0,31367.0
Chi cho hoạt động quản lý công vụ,Trong đó: > Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,22.860,7.408,22860.0,7408.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Công tác phí,Trong đó: > - Công tác phí,- Công tác phí,22.552,7.199,22552.0,7199.0
- Chi về các hoạt động đoàn thể của TCTD,Trong đó: > - Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,308,209,308.0,209.0
"Chi nộp phí bảo hiểm, bảo đảm tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo đảm tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo đảm tiền gửi của khách hàng",127.218,120.075,127218.0,120075.0
Chi phí dự phòng,Trong đó: > Chi phí dự phòng,Chi phí dự phòng,10.061,(4.760),10061.0,-4760.0
Chi phí hoạt động khác,Trong đó: > Chi phí hoạt động khác,Chi phí hoạt động khác,199.993,208.813,199993.0,208813.0
,,,1.305.809,1.232.868,1305809.0,1232868.0
