row_label_raw,row_label_full,Công ty Cổ phần Thương mại và Dịch vụ Dầu khí Việt Nam,Số cuối năm > Giá gốc > 110.043.267.289,Số cuối năm > Giá trị có thể thu hồi > -,Số cuối năm > VND Thời gian quá hạn,Số cuối năm > Giá gốc > 110.093.267.289,Số đầu năm > Giá trị có thể thu hồi > -,Số đầu năm > VND Thời gian quá hạn > Trên 3 năm,numeric__Số cuối năm > Giá gốc > 110.043.267.289,numeric__Số cuối năm > Giá trị có thể thu hồi > -,numeric__Số cuối năm > VND Thời gian quá hạn,numeric__Số cuối năm > Giá gốc > 110.093.267.289,numeric__Số đầu năm > Giá trị có thể thu hồi > -,numeric__Số đầu năm > VND Thời gian quá hạn > Trên 3 năm
- Phải thu tiền gốc khoản ủy thác vốn đầu tư,- Phải thu tiền gốc khoản ủy thác vốn đầu tư,- Phải thu tiền gốc khoản ủy thác vốn đầu tư,101.597.868.000,-,,101.597.868.000,-,,101597868000.0,,,101597868000.0,,
- Phải thu lãi ủy thác phát sinh,- Phải thu lãi ủy thác phát sinh,- Phải thu lãi ủy thác phát sinh,8.445.399.289,-,,8.495.399.289,-,,8445399289.0,,,8495399289.0,,
Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,115.630.049.443,1.545.947.178,Trên 3 năm,115.725.753.648,1.545.947.178,Trên 3 năm,115630049443.0,1545947178.0,,115725753648.0,1545947178.0,
- Phải thu liên quan đến bảo lãnh đối ứng,- Phải thu liên quan đến bảo lãnh đối ứng,- Phải thu liên quan đến bảo lãnh đối ứng,107.786.937.303,-,,107.786.937.303,-,,107786937303.0,,,107786937303.0,,
- Phải thu của khách hàng và phải thu khác,- Phải thu của khách hàng và phải thu khác,- Phải thu của khách hàng và phải thu khác,7.843.112.140,1.545.947.178,,7.938.816.345,1.545.947.178,,7843112140.0,1545947178.0,,7938816345.0,1545947178.0,
Công ty TNHH Thương mại Sản xuất Ngọc Lan,Công ty TNHH Thương mại Sản xuất Ngọc Lan,Công ty TNHH Thương mại Sản xuất Ngọc Lan,-,-,,9.153.800.000,-,Trên 3 năm,,,,9153800000.0,,
,,,225.673.316.732,1.545.947.178,,234.972.820.937,1.545.947.178,,225673316732.0,1545947178.0,,234972820937.0,1545947178.0,
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,224.127.369.554,,,233.426.873.759,,,224127369554.0,,,233426873759.0,,
