row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,
Công ty Cổ phần Phân bón Dầu khí Cà Mau,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,19.670.906.460,24.988.055.543,19670906460.0,24988055543.0
Tổng Công ty Khí Việt Nam - Công ty Cổ phần,Phải thu ngắn hạn của khách hàng > Tổng Công ty Khí Việt Nam - Công ty Cổ phần,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,4.803.714.920,6.781.403.475,4803714920.0,6781403475.0
Liên Doanh Việt – Nga Vietsovpetro,Phải thu ngắn hạn của khách hàng > Liên Doanh Việt – Nga Vietsovpetro,Liên Doanh Việt – Nga Vietsovpetro,1.003.850.000,2.100.266.064,1003850000.0,2100266064.0
Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,1.420.967.900,1.516.672.105,1420967900.0,1516672105.0
Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,-,108.900.000,,108900000.0
Tổng Công ty Cổ phần Vận tải Dầu khí (PVTrans),Phải thu ngắn hạn của khách hàng > Tổng Công ty Cổ phần Vận tải Dầu khí (PVTrans),Tổng Công ty Cổ phần Vận tải Dầu khí (PVTrans),19.533.730,19.533.730,19533730.0,19533730.0
Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,-,-,,
,,,26.918.973.010,35.514.830.917,26918973010.0,35514830917.0
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,,
Công ty Cổ phần Bao bì Đạm Phú Mỹ,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Bao bì Đạm Phú Mỹ,Công ty Cổ phần Bao bì Đạm Phú Mỹ,35.271.597.750,385.794.198,35271597750.0,385794198.0
Tập đoàn Dầu khí Việt Nam,Trả trước cho người bán ngắn hạn > Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,358.835.974,-,358835974.0,
Công ty Cổ phần Chứng khoán Dầu khí,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Chứng khoán Dầu khí,Công ty Cổ phần Chứng khoán Dầu khí,107.104.115,107.107.515,107104115.0,107107515.0
Công ty Cổ phần Thương mại và Dịch vụ Kỹ thuật Khoan Dầu khí,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Thương mại và Dịch vụ Kỹ thuật Khoan Dầu khí,Công ty Cổ phần Thương mại và Dịch vụ Kỹ thuật Khoan Dầu khí,-,5.745.564.576,,5745564576.0
Công ty Cổ phần Phát triển Đô thị Dầu khí,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Phát triển Đô thị Dầu khí,Công ty Cổ phần Phát triển Đô thị Dầu khí,-,4.860.607.417,,4860607417.0
Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,-,1.328.053.482,,1328053482.0
,,,35.737.537.839,12.427.127.188,35737537839.0,12427127188.0
