row_label_raw,row_label_full,col_0,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
C.,C.,C.,Nợ PHẢI TRẢ,300,,1.764.060.255.739,3.681.356.971.208,,300.0,,1764060255739.0,3681356971208.0
I.,I.,I.,Nợ ngắn hạn,310,,1.484.492.945.240,2.995.517.551.891,,310.0,,1484492945240.0,2995517551891.0
1.,1.,1.,Phải trả người bán ngắn hạn,311,19,768.442.429.490,869.008.139.154,,311.0,19.0,768442429490.0,869008139154.0
2.,2.,2.,Người mua trả tiền trước ngắn hạn,312,20,124.312.355.882,71.911.963.956,,312.0,20.0,124312355882.0,71911963956.0
3.,3.,3.,Thuế và các khoản phải nộp Nhà nước,313,16,6.127.123.790,296.882.468.676,,313.0,16.0,6127123790.0,296882468676.0
4.,4.,4.,Phải trả người lao động,314,,164.498.016.812,219.267.116.813,,314.0,,164498016812.0,219267116813.0
5.,5.,5.,Chi phí phải trả ngắn hạn,315,21,239.514.869.880,802.572.736.521,,315.0,21.0,239514869880.0,802572736521.0
6.,6.,6.,Doanh thu chưa thực hiện ngắn hạn,318,,18.181.819,18.181.819,,318.0,,18181819.0,18181819.0
7.,7.,7.,Phải trả ngắn hạn khác,319,22,71.840.876.194,69.965.282.982,,319.0,22.0,71840876194.0,69965282982.0
8.,8.,8.,Vay và nợ thuê tài chính ngắn hạn,320,35,-,202.043.481.704,,320.0,35.0,,202043481704.0
9.,9.,9.,Dự phòng phải trả ngắn hạn,321,23,8.176.000.000,375.437.729.910,,321.0,23.0,8176000000.0,375437729910.0
10.,10.,10.,"Quỹ khen thưởng, phúc lợi",322,,101.563.091.373,88.410.450.356,,322.0,,101563091373.0,88410450356.0
II.,II.,II.,Nợ dài hạn,330,,279.567.310.499,685.839.419.317,,330.0,,279567310499.0,685839419317.0
1.,1.,1.,Phải trả dài hạn khác,337,22,2.219.808.500,3.385.964.000,,337.0,22.0,2219808500.0,3385964000.0
2.,2.,2.,Vay và nợ thuê tài chính dài hạn,338,35,-,505.108.697.415,,338.0,35.0,,505108697415.0
3.,3.,3.,Thuế thu nhập hoãn lại phải trả,341,,132.540.000.000,132.540.000.000,,341.0,,132540000000.0,132540000000.0
4.,4.,4.,Dự phòng phải trả dài hạn,342,23,102.177.312.389,-,,342.0,23.0,102177312389.0,
5.,5.,5.,Quỹ phát triển khoa học và công nghệ,343,,42.630.189.610,44.804.757.902,,343.0,,42630189610.0,44804757902.0
