row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,9.565.106.752.268,13.578.923.480.222,,100.0,,9565106752268.0,13578923480222.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,1.241.561.362.115,2.083.841.053.069,,110.0,4.0,1241561362115.0,2083841053069.0
1.,1.,1.,Tiền,111,,574.781.435.783,307.981.912.328,,111.0,,574781435783.0,307981912328.0
2.,2.,2.,Các khoản tương đương tiền,112,,666.779.926.332,1.775.859.140.741,,112.0,,666779926332.0,1775859140741.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,5.385.000.000.000,6.880.000.000.000,,120.0,,5385000000000.0,6880000000000.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,5,5.385.000.000.000,6.880.000.000.000,,123.0,5.0,5385000000000.0,6880000000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,642.215.358.351,458.327.989.385,,130.0,,642215358351.0,458327989385.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,432.251.479.566,234.657.477.739,,131.0,6.0,432251479566.0,234657477739.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,7,56.288.686.447,90.137.615.251,,132.0,7.0,56288686447.0,90137615251.0
3.,3.,3.,Phải thu ngắn hạn khác,136,8,377.802.561.892,366.959.646.684,,136.0,8.0,377802561892.0,366959646684.0
4.,4.,4.,Dự phòng phải thu ngắn hạn khó đòi,137,9,(224.127.369.554),(233.426.873.759),,137.0,9.0,-224127369554.0,-233426873759.0
5.,5.,5.,Tài sản thiếu chờ xử lý,139,,-,123.470,,139.0,,,123470.0
IV.,IV.,IV.,Hàng tồn kho,140,10,1.910.840.607.214,3.871.453.604.350,,140.0,10.0,1910840607214.0,3871453604350.0
1.,1.,1.,Hàng tồn kho,141,,1.942.109.074.750,4.010.984.671.397,,141.0,,1942109074750.0,4010984671397.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(31.268.467.536),(139.531.067.047),,149.0,,-31268467536.0,-139531067047.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,385.489.424.588,285.300.833.418,,150.0,,385489424588.0,285300833418.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,11,33.978.366.057,20.104.181.210,,151.0,11.0,33978366057.0,20104181210.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,310.224.881.046,256.414.054.424,,152.0,,310224881046.0,256414054424.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,16,41.286.177.485,8.782.597.784,,153.0,16.0,41286177485.0,8782597784.0
