row_label_raw,row_label_full,Nam Long PMD > Dịch vụ Nam Long,Công ty con,Tiền đặt cọc,3.230.662.241 > 1.891.500.000,1.099.833.721 > 1.891.500.000,numeric__Công ty con,numeric__Tiền đặt cọc,numeric__3.230.662.241 > 1.891.500.000,numeric__1.099.833.721 > 1.891.500.000
Tân Hiệp,Tân Hiệp,Tân Hiệp,Bên liên quan,Tiền đặt cọc,567.000.000,-,,,567000000.0,
Vận tải Nam Long,Vận tải Nam Long,Vận tải Nam Long,Công ty con,Tiền đặt cọc,163.636.365,163.636.365,,,163636365.0,163636365.0
Anabuki,Anabuki,Anabuki,Bên liên quan,Tiền đặt cọc,110.000.000,-,,,110000000.0,
,,,,,5.962.798.606,3.154.970.086,,,5962798606.0,3154970086.0
