row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VNDTổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VNDTổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,1.599.558.543.084,2.016.669.304.318,3.616.227.847.402,1599558543084.0,2016669304318.0,3616227847402.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,899.653.798.533,1.000.000.000.000,1.899.653.798.533,899653798533.0,1000000000000.0,1899653798533.0
Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,(1.333.292.585.929),-,(1.333.292.585.929),-1333292585929.0,,-1333292585929.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,(40.731.549.258),(40.731.549.258),,-40731549258.0,-40731549258.0
Phân bố chi phí phát hành trái phiếu,Phân bố chi phí phát hành trái phiếu,Phân bố chi phí phát hành trái phiếu,-,37.938.159.279,37.938.159.279,,37938159279.0,37938159279.0
Số cuối năm,Số cuối năm,Số cuối năm,1.165.919.755.688,3.013.875.914.339,4.179.795.670.027,1165919755688.0,3013875914339.0,4179795670027.0
