row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Khoản vốn nhận từ nhà đầu tư vào HĐHTKD (*),Khoản vốn nhận từ nhà đầu tư vào HĐHTKD (*),Khoản vốn nhận từ nhà đầu tư vào HĐHTKD (*),639.993.724.484,989.993.724.484,639993724484.0,989993724484.0
Phải trả lợi nhuận HĐHTKD,Phải trả lợi nhuận HĐHTKD,Phải trả lợi nhuận HĐHTKD,174.843.467.539,160.211.799.117,174843467539.0,160211799117.0
Khoản phải trả quỹ kinh phí bảo trì,Khoản phải trả quỹ kinh phí bảo trì,Khoản phải trả quỹ kinh phí bảo trì,114.308.566.779,97.645.478.792,114308566779.0,97645478792.0
Nhận ký quỹ,Nhận ký quỹ,Nhận ký quỹ,16.260.000.000,1.271.634.000,16260000000.0,1271634000.0
Phải trả cổ tức,Phải trả cổ tức,Phải trả cổ tức,1.776.555.488,21.603.408.477,1776555488.0,21603408477.0
Phải trả tiền mượn từ cá nhân,Phải trả tiền mượn từ cá nhân,Phải trả tiền mượn từ cá nhân,1.080.000.000,1.080.000.000,1080000000.0,1080000000.0
Khác,Khác,Khác,13.570.680.735,14.710.379.631,13570680735.0,14710379631.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,961.832.995.025,1.286.516.424.501,961832995025.0,1286516424501.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên liên quan (TM số 28),Trong đó: > Phải trả bên liên quan (TM số 28),Phải trả bên liên quan (TM số 28),814.837.192.023,1.150.344.202.519,814837192023.0,1150344202519.0
Phải trả khác,Trong đó: > Phải trả khác,Phải trả khác,146.995.803.002,136.172.221.982,146995803002.0,136172221982.0
