row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phí bảo lãnh và hoa hồng môi giới,Ngắn hạn > Phí bảo lãnh và hoa hồng môi giới,Phí bảo lãnh và hoa hồng môi giới,22.688.247.210,31.436.804.039,22688247210.0,31436804039.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",2.697.438.667,130.734.540,2697438667.0,130734540.0
Khác,Ngắn hạn > Khác,Khác,212.282.107,260.234.217,212282107.0,260234217.0
,,,25.597.967.984,31.827.772.796,25597967984.0,31827772796.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phí nhà mẫu và hoa hồng môi giới,Dài hạn > Phí nhà mẫu và hoa hồng môi giới,Phí nhà mẫu và hoa hồng môi giới,41.930.867.985,108.800.000,41930867985.0,108800000.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",9.127.015.376,11.506.848.590,9127015376.0,11506848590.0
Chi phí chờ phân bổ khác,Dài hạn > Chi phí chờ phân bổ khác,Chi phí chờ phân bổ khác,161.197.180.475,181.538.680.455,161197180475.0,181538680455.0
,,,212.255.063.836,193.154.329.045,212255063836.0,193154329045.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,237.853.031.820,224.982.101.841,237853031820.0,224982101841.0
