row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Các khoản trả trước cho người bán ngắn hạn,Các khoản trả trước cho người bán ngắn hạn,Các khoản trả trước cho người bán ngắn hạn,Các khoản trả trước cho người bán ngắn hạn,Các khoản trả trước cho người bán ngắn hạn,Các khoản trả trước cho người bán ngắn hạn,Các khoản trả trước cho người bán ngắn hạn,,,,
Nam Khang,Các khoản trả trước cho người bán ngắn hạn > Nam Khang,Nam Khang,Công ty con,Phí dịch vụ quản lý,2.976.217.612,-,,,2976217612.0,
Dịch vụ Nam Long,Các khoản trả trước cho người bán ngắn hạn > Dịch vụ Nam Long,Dịch vụ Nam Long,Công ty con,Phí dịch vụ quản lý,2.139.197.308,-,,,2139197308.0,
Nam Long PMD,Các khoản trả trước cho người bán ngắn hạn > Nam Long PMD,Nam Long PMD,Công ty con,Phí dịch vụ quản lý,502.404.899,-,,,502404899.0,
Anabuki,Các khoản trả trước cho người bán ngắn hạn > Anabuki,Anabuki,Bên liên quan,Phí dịch vụ quản lý,154.440.000,-,,,154440000.0,
Nam Long ADC,Các khoản trả trước cho người bán ngắn hạn > Nam Long ADC,Nam Long ADC,Công ty con,Phí dịch vụ quản lý,9.075.000,-,,,9075000.0,
Nam Viên,Các khoản trả trước cho người bán ngắn hạn > Nam Viên,Nam Viên,Công ty con,Phí dịch vụ quản lý,-,248.172.000,,,,248172000.0
,,,,,5.781.334.819,248.172.000,,,5781334819.0,248172000.0
