row_label_raw,row_label_full,col_0,Giá trị theo hợp đồng,Giá trị đã ghi nhận,VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__VNDGiá trị cam kết còn lại
Dự án Akari,Dự án Akari,Dự án Akari,4.236.573.745.300,2.215.261.272.532,2.021.312.472.768,4236573745300.0,2215261272532.0,2021312472768.0
Dự án Nam Long 2,Dự án Nam Long 2,Dự án Nam Long 2,467.031.580.943,247.698.117.315,219.333.463.628,467031580943.0,247698117315.0,219333463628.0
Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,14.904.435.150,9.051.336.493,5.853.098.657,14904435150.0,9051336493.0,5853098657.0
Dự án Novia,Dự án Novia,Dự án Novia,678.084.000,271.233.600,406.850.400,678084000.0,271233600.0,406850400.0
Khác,Khác,Khác,2.770.000.000,1.850.986.000,919.014.000,2770000000.0,1850986000.0,919014000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.721.957.845.393,2.474.132.945.940,2.247.824.899.453,4721957845393.0,2474132945940.0,2247824899453.0
