row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,4.884.095.544.967,4.543.322.357.833,,,4884095544967.0,4543322357833.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,1.427.679.253.720,1.529.602.510.416,,4.0,1427679253720.0,1529602510416.0
111,111,111,1. Tiền,,155.003.909.720,521.402.510.416,,,155003909720.0,521402510416.0
112,112,112,2. Các khoản tương đương tiền,,1.272.675.344.000,1.008.200.000.000,,,1272675344000.0,1008200000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,157.557.251.455,669.192.350.000,,,157557251455.0,669192350000.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,5,157.557.251.455,669.192.350.000,,5.0,157557251455.0,669192350000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.928.331.929.919,961.753.786.818,,,1928331929919.0,961753786818.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,915.416.768.853,363.809.029.059,,6.0,915416768853.0,363809029059.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,587.675.414.265,204.776.626.890,,7.0,587675414265.0,204776626890.0
135,135,135,3. Phải thu về cho vay ngắn hạn,,-,64.000.000.000,,,,64000000000.0
136,136,136,4. Phải thu ngắn hạn khác,8,425.425.508.296,329.353.892.364,,8.0,425425508296.0,329353892364.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,6,(185.761.495),(185.761.495),,6.0,-185761495.0,-185761495.0
140,140,140,IV. Hàng tồn kho,9,1.317.708.106.025,1.350.945.937.803,,9.0,1317708106025.0,1350945937803.0
141,141,141,1. Hàng tồn kho,,1.317.708.106.025,1.350.945.937.803,,,1317708106025.0,1350945937803.0
150,150,150,V. Tài sản ngắn hạn khác,,52.819.003.848,31.827.772.796,,,52819003848.0,31827772796.0
151,151,151,1. Chi phí trả trước ngắn hạn,10,25.597.967.984,31.827.772.796,,10.0,25597967984.0,31827772796.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,16,27.221.035.864,-,,16.0,27221035864.0,
200,200,200,B. TÀI SẢN DÀI HẠN,,12.667.108.911.488,11.303.714.894.792,,,12667108911488.0,11303714894792.0
210,210,210,I. Phải thu dài hạn,,9.333.129.994,8.780.985.842,,,9333129994.0,8780985842.0
216,216,216,1. Phải thu dài hạn khác,8,9.333.129.994,8.780.985.842,,8.0,9333129994.0,8780985842.0
220,220,220,II. Tài sản cố định,,80.567.392.583,13.501.116.890,,,80567392583.0,13501116890.0
221,221,221,1. Tài sản cố định hữu hình,11,4.822.657.364,7.006.343.988,,11.0,4822657364.0,7006343988.0
222,222,222,Nguyên giá,,17.832.146.118,16.837.971.573,,,17832146118.0,16837971573.0
223,223,223,Giá trị khấu hao lũy kế,,(13.009.488.754),(9.831.627.585),,,-13009488754.0,-9831627585.0
227,227,227,2. Tài sản cố định vô hình,12,75.744.735.219,6.494.772.902,,12.0,75744735219.0,6494772902.0
228,228,228,Nguyên giá,,96.277.652.459,19.475.917.046,,,96277652459.0,19475917046.0
229,229,229,Giá trị hao mòn lũy kế,,(20.532.917.240),(12.981.144.144),,,-20532917240.0,-12981144144.0
230,230,230,III. Bất động sản đầu tư,,-,-,,,,
231,230 > 231,231,1. Nguyên giá,,816.491.827,816.491.827,,,816491827.0,816491827.0
232,230 > 232,232,2. Giá trị khấu hao lũy kế,,(816.491.827),(816.491.827),,,-816491827.0,-816491827.0
240,230 > 240,240,IV. Tài sản dở dang dài hạn,,7.277.187.500,2.265.039.600,,,7277187500.0,2265039600.0
242,230 > 242,242,1. Chi phí xây dựng cơ bản dở dang,,7.277.187.500,2.265.039.600,,,7277187500.0,2265039600.0
250,230 > 250,250,V. Đầu tư tài chính dài hạn,13,12.264.724.197.036,11.024.464.039.161,,13.0,12264724197036.0,11024464039161.0
251,230 > 251,251,1. Đầu tư vào công ty con,13.1,10.155.028.370.663,10.208.464.039.161,,131.0,10155028370663.0,10208464039161.0
252,230 > 252,252,2. Đầu tư vào công ty liên doanh,13.2,2.010.695.826.373,750.000.000.000,,132.0,2010695826373.0,750000000000.0
255,230 > 255,255,3. Đầu tư nằm giữ đến ngày đáo hạn,13.3,99.000.000.000,66.000.000.000,,133.0,99000000000.0,66000000000.0
260,230 > 260,260,VI. Tài sản dài hạn khác,,305.207.004.375,254.703.713.299,,,305207004375.0,254703713299.0
261,230 > 261,261,1. Chi phí trả trước dài hạn,10,212.255.063.836,193.154.329.045,,10.0,212255063836.0,193154329045.0
262,230 > 262,262,2. Tài sản thuế thu nhập hoãn lại,27.3,92.951.940.539,61.549.384.254,,273.0,92951940539.0,61549384254.0
270,230 > 270,270,TỔNG CỘNG TÀI SẢN,,17.551.204.456.455,15.847.037.252.625,,,17551204456455.0,15847037252625.0
