row_label_raw,row_label_full,Thuế giá trị gia tăng,Số phải thuđầu nămVND > 8.338.810.135,Số phải nộpđầu nămVND > 1.101.746.013,Số phải nộptrong nămVND > 65.990.380.610,Số đã nộptrong nămVND > 55.029.825.055,KhácVND > 1.747.715.576,Số phải thucuối nămVND > 3.768.106.058,Số phải nộpcuối nămVND > 5.743.881.915,numeric__Số phải thuđầu nămVND > 8.338.810.135,numeric__Số phải nộpđầu nămVND > 1.101.746.013,numeric__Số phải nộptrong nămVND > 65.990.380.610,numeric__Số đã nộptrong nămVND > 55.029.825.055,numeric__KhácVND > 1.747.715.576,numeric__Số phải thucuối nămVND > 3.768.106.058,numeric__Số phải nộpcuối nămVND > 5.743.881.915
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,-,884.585.204,884.585.204,-,-,-,,,884585204.0,884585204.0,,,
Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,2.809.300.806,158.550.490.327,297.468.660.768,247.107.844.100,2.129.425.767,1.589.234.990,205.561.815.412,2809300806.0,158550490327.0,297468660768.0,247107844100.0,2129425767.0,1589234990.0,205561815412.0
Thuế thu nhập cánhân,Thuế thu nhập cánhân,Thuế thu nhập cánhân,2.233.097.261,2.310.491.318,26.512.295.766,28.347.460.334,204.660.657,2.783.729.068,821.297.900,2233097261.0,2310491318.0,26512295766.0,28347460334.0,204660657.0,2783729068.0,821297900.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,3.642.339,-,764.124.060,748.915.974,-,-,11.565.747,3642339.0,,764124060.0,748915974.0,,,11565747.0
Thuế nhà đất và tiềnthuê đất,Thuế nhà đất và tiềnthuê đất,Thuế nhà đất và tiềnthuê đất,60.145.095,-,25.102.653.099,25.510.180.801,-,467.672.797,-,60145095.0,,25102653099.0,25510180801.0,,467672797.0,
"Các loại thuế, phíkhác","Các loại thuế, phíkhác","Các loại thuế, phíkhác",63.000.000,10.873.692.735,5.233.183.596,5.240.266.733,410.527.703,64.000.000,10.457.081.895,63000000.0,10873692735.0,5233183596.0,5240266733.0,410527703.0,64000000.0,10457081895.0
,,,13.507.995.636,172.836.420.393,421.955.883.103,362.869.078.201,4.492.329.703,8.672.742.913,222.595.642.869,13507995636.0,172836420393.0,421955883103.0,362869078201.0,4492329703.0,8672742913.0,222595642869.0
