row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,133.730.499.479,178.191.255.697,133730499479.0,178191255697.0
Công ty Cổ phần Bê tông khí Viglacera,Công ty Cổ phần Bê tông khí Viglacera,Công ty Cổ phần Bê tông khí Viglacera,56.063.843.997,54.548.052.652,56063843997.0,54548052652.0
Công ty ViMariel - CTCP,Công ty ViMariel - CTCP,Công ty ViMariel - CTCP,20.303.327.904,33.154.419.676,20303327904.0,33154419676.0
Công ty Cổ phần Thương mại Viglacera,Công ty Cổ phần Thương mại Viglacera,Công ty Cổ phần Thương mại Viglacera,18.703.842.281,54.147.171.774,18703842281.0,54147171774.0
Công ty TNHH Kính nổi siêu trắng Phú Mỹ,Công ty TNHH Kính nổi siêu trắng Phú Mỹ,Công ty TNHH Kính nổi siêu trắng Phú Mỹ,8.331.545.365,25.515.000,8331545365.0,25515000.0
Công ty TNHH MTV Lắp dụng Kính Viglacera,Công ty TNHH MTV Lắp dụng Kính Viglacera,Công ty TNHH MTV Lắp dụng Kính Viglacera,7.669.454.988,6.205.257.951,7669454988.0,6205257951.0
Công ty Cổ phần Viglacera Tiên Sơn,Công ty Cổ phần Viglacera Tiên Sơn,Công ty Cổ phần Viglacera Tiên Sơn,6.046.300.706,3.559.144.839,6046300706.0,3559144839.0
Công ty Cổ phần Viglacera Thái Nguyên,Công ty Cổ phần Viglacera Thái Nguyên,Công ty Cổ phần Viglacera Thái Nguyên,3.707.915.212,-,3707915212.0,
Công ty Cổ phần Tư vấn Viglacera,Công ty Cổ phần Tư vấn Viglacera,Công ty Cổ phần Tư vấn Viglacera,3.447.441.434,3.551.887.101,3447441434.0,3551887101.0
Công ty Cổ phần Viglacera Hà Nội,Công ty Cổ phần Viglacera Hà Nội,Công ty Cổ phần Viglacera Hà Nội,2.987.643.016,2.284.379.610,2987643016.0,2284379610.0
Công ty Cổ phần Gốm Xây dựng Hữu Hưng,Công ty Cổ phần Gốm Xây dựng Hữu Hưng,Công ty Cổ phần Gốm Xây dựng Hữu Hưng,1.741.450.853,1.741.450.853,1741450853.0,1741450853.0
Công ty TNHH Một Thành viên Thiết bị vệ sinh Viglacera,Công ty TNHH Một Thành viên Thiết bị vệ sinh Viglacera,Công ty TNHH Một Thành viên Thiết bị vệ sinh Viglacera,1.311.748.524,-,1311748524.0,
Công ty Cổ phần Gạch chịu lửa Cầu Đường,Công ty Cổ phần Gạch chịu lửa Cầu Đường,Công ty Cổ phần Gạch chịu lửa Cầu Đường,1.045.739.585,1.045.739.585,1045739585.0,1045739585.0
Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,860.255.200,860.255.200,860255200.0,860255200.0
Công ty Cổ phần Gốm Xây dựng Yên Hưng,Công ty Cổ phần Gốm Xây dựng Yên Hưng,Công ty Cổ phần Gốm Xây dựng Yên Hưng,734.365.462,734.365.462,734365462.0,734365462.0
Công ty Cổ phần 382 Đông Anh,Công ty Cổ phần 382 Đông Anh,Công ty Cổ phần 382 Đông Anh,431.175.000,431.175.000,431175000.0,431175000.0
Công ty Cổ phần Kinh doanh Gạch Ốp lát Viglacera,Công ty Cổ phần Kinh doanh Gạch Ốp lát Viglacera,Công ty Cổ phần Kinh doanh Gạch Ốp lát Viglacera,116.835.052,3.724.817.189,116835052.0,3724817189.0
Công ty Cổ phần Viglacera Hạ Long,Công ty Cổ phần Viglacera Hạ Long,Công ty Cổ phần Viglacera Hạ Long,102.141.000,-,102141000.0,
Công ty Cổ phần Viglacera Thăng Long,Công ty Cổ phần Viglacera Thăng Long,Công ty Cổ phần Viglacera Thăng Long,40.014.000,-,40014000.0,
Công ty Cổ phần Việt Trì Viglacera,Công ty Cổ phần Việt Trì Viglacera,Công ty Cổ phần Việt Trì Viglacera,32.643.000,2.297.133.100,32643000.0,2297133100.0
Công ty Cổ phần Sử Viglacera Thanh Trì,Công ty Cổ phần Sử Viglacera Thanh Trì,Công ty Cổ phần Sử Viglacera Thanh Trì,27.904.500,3.195.878.163,27904500.0,3195878163.0
Công ty Cổ phần Bao bì và má phanh Viglacera,Công ty Cổ phần Bao bì và má phanh Viglacera,Công ty Cổ phần Bao bì và má phanh Viglacera,10.319.400,-,10319400.0,
Công ty Cổ phần Kính Đáp Cầu,Công ty Cổ phần Kính Đáp Cầu,Công ty Cổ phần Kính Đáp Cầu,9.328.000,9.328.000,9328000.0,9328000.0
Công ty Cổ phần Khoáng sản Viglacera,Công ty Cổ phần Khoáng sản Viglacera,Công ty Cổ phần Khoáng sản Viglacera,5.265.000,-,5265000.0,
Công ty SanVig - CTCP,Công ty SanVig - CTCP,Công ty SanVig - CTCP,-,6.237.292.159,,6237292159.0
Công ty TNHH Kính nổi Việt Nam,Công ty TNHH Kính nổi Việt Nam,Công ty TNHH Kính nổi Việt Nam,-,305.289.000,,305289000.0
Công ty Cổ phần Gạch ngói Từ Sơn,Công ty Cổ phần Gạch ngói Từ Sơn,Công ty Cổ phần Gạch ngói Từ Sơn,-,66.492.503,,66492503.0
Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,-,66.210.880,,66210880.0
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,84.375.447.564,244.594.036,84375447564.0,244594036.0
Công ty TNHH Kính nổi siêu trắng Phú Mỹ,Công ty TNHH Kính nổi siêu trắng Phú Mỹ,Công ty TNHH Kính nổi siêu trắng Phú Mỹ,82.610.826.013,-,82610826013.0,
Công ty Cổ phần Tư vấn Viglacera,Công ty Cổ phần Tư vấn Viglacera,Công ty Cổ phần Tư vấn Viglacera,1.520.027.515,-,1520027515.0,
Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,244.594.036,244.594.036,244594036.0,244594036.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,409.974.915.419,96.224.084.392,409974915419.0,96224084392.0
Công ty TNHH Một Thành viên Thiết bị vệ sinh Viglacera,Công ty TNHH Một Thành viên Thiết bị vệ sinh Viglacera,Công ty TNHH Một Thành viên Thiết bị vệ sinh Viglacera,307.262.717.897,-,307262717897.0,
Công ty Cổ phần Bê tông khí Viglacera,Công ty Cổ phần Bê tông khí Viglacera,Công ty Cổ phần Bê tông khí Viglacera,57.969.273.266,51.470.709.630,57969273266.0,51470709630.0
Công ty TNHH Kính nổi siêu trắng Phú Mỹ,Công ty TNHH Kính nổi siêu trắng Phú Mỹ,Công ty TNHH Kính nổi siêu trắng Phú Mỹ,28.795.000.000,28.795.000.000,28795000000.0,28795000000.0
Công ty ViMariel - CTCP,Công ty ViMariel - CTCP,Công ty ViMariel - CTCP,7.653.604.364,7.653.604.366,7653604364.0,7653604366.0
Công ty Cổ phần Gạch chịu lửa Cầu Đường,Công ty Cổ phần Gạch chịu lửa Cầu Đường,Công ty Cổ phần Gạch chịu lửa Cầu Đường,2.701.986.296,2.701.986.296,2701986296.0,2701986296.0
Công ty Cổ phần Tư vấn Viglacera,Công ty Cổ phần Tư vấn Viglacera,Công ty Cổ phần Tư vấn Viglacera,2.594.520.409,2.594.520.409,2594520409.0,2594520409.0
Công ty Cổ phần Kính Đáp Cầu,Công ty Cổ phần Kính Đáp Cầu,Công ty Cổ phần Kính Đáp Cầu,1.189.474.778,1.189.474.778,1189474778.0,1189474778.0
Công ty Cổ phần Gốm Xây dựng Hữu Hưng,Công ty Cổ phần Gốm Xây dựng Hữu Hưng,Công ty Cổ phần Gốm Xây dựng Hữu Hưng,986.250.000,956.250.000,986250000.0,956250000.0
Công ty Cổ phần 382 Đông Anh,Công ty Cổ phần 382 Đông Anh,Công ty Cổ phần 382 Đông Anh,768.825.000,768.825.000,768825000.0,768825000.0
Công ty TNHH MTV Năng lượng Gelex Ninh Thuận,Công ty TNHH MTV Năng lượng Gelex Ninh Thuận,Công ty TNHH MTV Năng lượng Gelex Ninh Thuận,53.263.409,47.053.301,53263409.0,47053301.0
Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,-,46.660.612,,46660612.0
