row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2016,Năm 2015,numeric__Mối quan hệ,numeric__Năm 2016,numeric__Năm 2015
"Cổ tức, lợi nhuận nhận được","Cổ tức, lợi nhuận nhận được","Cổ tức, lợi nhuận nhận được",,78.699.615.943,8.907.359.620,,78699615943.0,8907359620.0
Công ty TNHH MTV Xây lắp điện 1 - Miền Nam,Công ty TNHH MTV Xây lắp điện 1 - Miền Nam,Công ty TNHH MTV Xây lắp điện 1 - Miền Nam,Công ty con,2.250.000.000,2.000.000.000,,2250000000.0,2000000000.0
Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty con,69.720.765.463,-,,69720765463.0,
Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Công ty con,600.000.000,600.000.000,,600000000.0,600000000.0
Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,Công ty con,1.000.000.000,1.000.000.000,,1000000000.0,1000000000.0
Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,Công ty con,1.000.000.000,1.000.000.000,,1000000000.0,1000000000.0
Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,Công ty con,1.000.000.000,1.000.000.000,,1000000000.0,1000000000.0
Công ty TNHH MTV Xây lắp điện 1 - Hoàng Mai,Công ty TNHH MTV Xây lắp điện 1 - Hoàng Mai,Công ty TNHH MTV Xây lắp điện 1 - Hoàng Mai,Công ty con,1.000.000.000,1.000.000.000,,1000000000.0,1000000000.0
Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,Công ty con,1.000.000.000,1.000.000.000,,1000000000.0,1000000000.0
Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,Công ty con,1.000.000.000,1.100.000.000,,1000000000.0,1100000000.0
Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty con,128.850.480,207.359.620,,128850480.0,207359620.0
