row_label_raw,row_label_full,col_0,31/12/2016,01/01/2016,numeric__31/12/2016,numeric__01/01/2016
,,,VND,VND,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
- Công cụ dụng cụ xuất dùng,a) Ngắn hạn > - Công cụ dụng cụ xuất dùng,- Công cụ dụng cụ xuất dùng,300.030.542,231.760.332,300030542.0,231760332.0
- Chi phí trả trước ngắn hạn khác,a) Ngắn hạn > - Chi phí trả trước ngắn hạn khác,- Chi phí trả trước ngắn hạn khác,208.249.373,56.500.000,208249373.0,56500000.0
,,,508.279.915,288.260.332,508279915.0,288260332.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
- Công cụ dụng cụ xuất dùng,b) Dài hạn > - Công cụ dụng cụ xuất dùng,- Công cụ dụng cụ xuất dùng,2.815.587.231,2.348.705.958,2815587231.0,2348705958.0
- Chi phí sửa chữa tài sản cố định,b) Dài hạn > - Chi phí sửa chữa tài sản cố định,- Chi phí sửa chữa tài sản cố định,2.196.501.678,1.794.285.932,2196501678.0,1794285932.0
- Chi phí trả trước dài hạn khác,b) Dài hạn > - Chi phí trả trước dài hạn khác,- Chi phí trả trước dài hạn khác,1.716.663.604,3.062.936.671,1716663604.0,3062936671.0
,,,6.728.752.513,7.205.928.561,6728752513.0,7205928561.0
