row_label_raw,row_label_full,Vay,col_1,5.500.000.000,15.000.000.000,numeric__col_1,numeric__5.500.000.000,numeric__15.000.000.000
Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty con,-,15.000.000.000,,,15000000000.0
Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty con,5.500.000.000,-,,5500000000.0,
