row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,01/01/2016,01/01/2016_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__01/01/2016,numeric__01/01/2016_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
Đầu tư vào Công ty con,Đầu tư vào Công ty con,Đầu tư vào Công ty con,503.750.562.079,(2.553.079.803),288.740.869.547,(2.553.079.803),503750562079.0,-2553079803.0,288740869547.0,-2553079803.0
- Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,- Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,- Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,5.000.000.000,-,5.000.000.000,-,5000000000.0,,5000000000.0,
- Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,- Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,- Công ty TNHH MTV Xây lắp điện 1 - Hà Nội,5.000.000.000,-,5.000.000.000,-,5000000000.0,,5000000000.0,
- Công ty TNHH MTV Xây lắp điện I - Miền Nam,- Công ty TNHH MTV Xây lắp điện I - Miền Nam,- Công ty TNHH MTV Xây lắp điện I - Miền Nam,15.000.000.000,-,15.000.000.000,-,15000000000.0,,15000000000.0,
- Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,- Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,- Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,5.000.000.000,-,3.000.000.000,-,5000000000.0,,3000000000.0,
- Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,- Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,- Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,5.000.000.000,-,5.000.000.000,-,5000000000.0,,5000000000.0,
- Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,- Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,- Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,5.000.000.000,-,5.000.000.000,-,5000000000.0,,5000000000.0,
- Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,- Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,- Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,5.942.874.315,-,5.000.000.000,-,5942874315.0,,5000000000.0,
