row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2016 > VND,Năm 2015 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2016 > VND,numeric__Năm 2015 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,24,2.232.070.386.665,2.648.109.723.647,,24.0,2232070386665.0,2648109723647.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,2.232.070.386.665,2.648.109.723.647,,,2232070386665.0,2648109723647.0
11,02 > 11,11,4. Giá vốn hàng bán,25,1.894.612.335.665,2.396.808.257.793,,25.0,1894612335665.0,2396808257793.0
20,02 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,337.458.051.000,251.301.465.854,,,337458051000.0,251301465854.0
21,02 > 21,21,6. Doanh thu hoạt động tài chính,26,91.833.401.373,17.313.941.611,,26.0,91833401373.0,17313941611.0
22,02 > 22,22,7. Chi phí tài chính,27,70.429.655.402,14.456.934.883,,27.0,70429655402.0,14456934883.0
23,02 > 23,23,Trong đó: Chi phí lãi vay,,8.462.143.804,2.713.773.911,,,8462143804.0,2713773911.0
25,02 > 25,25,8. Chi phí bán hàng,28,3.761.161.936,(11.390.432.194),,28.0,3761161936.0,-11390432194.0
26,02 > 26,26,9. Chi phí quản lý doanh nghiệp,29,50.421.922.306,58.914.843.675,,29.0,50421922306.0,58914843675.0
30,02 > 30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,304.678.712.729,206.634.061.101,,,304678712729.0,206634061101.0
31,02 > 31,31,11. Thu nhập khác,30,76.284.921.631,38.305.965.800,,30.0,76284921631.0,38305965800.0
32,02 > 32,32,12. Chi phí khác,,1.413.442.660,987.468.693,,,1413442660.0,987468693.0
40,02 > 40,40,13. Lợi nhuận khác,,74.871.478.971,37.318.497.107,,,74871478971.0,37318497107.0
50,02 > 50,50,14. Tổng lợi nhuận kế toán trước thuế,,379.550.191.700,243.952.558.208,,,379550191700.0,243952558208.0
51,02 > 51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,31,58.892.385.366,55.554.729.922,,31.0,58892385366.0,55554729922.0
52,02 > 52,52,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,32,3.423.521.024,(3.423.521.024),,32.0,3423521024.0,-3423521024.0
60,02 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,317.234.285.310,191.821.349.310,,,317234285310.0,191821349310.0
