row_label_raw,row_label_full,Tên công ty nhận đầu tư,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Hoạt động kinh doanh chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Hoạt động kinh doanh chính
- Công ty Cổ phần Bế tông Ly tâm Vinaincon,- Công ty Cổ phần Bế tông Ly tâm Vinaincon,- Công ty Cổ phần Bế tông Ly tâm Vinaincon,Hải Dương,"10,00%","10,00%",Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao,,0.1,0.1,
- Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (BIDV),- Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (BIDV),- Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (BIDV),Hà Nội,"0,00136%","0,00136%",Ngân hàng,,1.36e-05,1.36e-05,
