row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2016 > VND,Năm 2015 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2016 > VND,numeric__Năm 2015 > VND
,,,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,31,31,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,378.763.694.000,201.446.321.818,,,378763694000.0,201446321818.0
33,33,33,2. Tiền thu từ di vay,,743.333.818.636,501.744.506.575,,,743333818636.0,501744506575.0
34,34,34,3. Tiền trả nợ gốc vay,,(487.458.973.194),(289.732.665.002),,,-487458973194.0,-289732665002.0
36,36,36,"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(126.372.664),(352.835.628),,,-126372664.0,-352835628.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,634.512.166.778,413.105.327.763,,,634512166778.0,413105327763.0
50,50,50,Lưu chuyển tiền thuần trong năm,,(89.790.543.722),19.990.981.561,,,-89790543722.0,19990981561.0
60,60,60,Tiền và tương đương tiền đầu năm,,377.364.274.418,357.373.292.857,,,377364274418.0,357373292857.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,5.193.887,-,,,5193887.0,
70,70,70,Tiền và tương đương tiền cuối năm,3,287.578.924.583,377.364.274.418,,3.0,287578924583.0,377364274418.0
