row_label_raw,row_label_full,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Hoạt động kinh doanh chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Hoạt động kinh doanh chính
- Công ty Cổ phần Cơ khí Ô tô Hòa Bình,- Công ty Cổ phần Cơ khí Ô tô Hòa Bình,- Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Hà Nội,"98,42%","98,42%","Sản xuất, truyền tải và phân phối điện; xây lắp các công trình đường dây tài điện và trạm biến áp; lắp đặt hệ thống điện...",,0.9842,0.9842,
- Công ty Cổ phần Thủy điện Bảo Lâm (*),- Công ty Cổ phần Thủy điện Bảo Lâm (*),- Công ty Cổ phần Thủy điện Bảo Lâm (*),Cao Bằng,100%,100%,"Sản xuất, truyền tải và phân phối điện; xây lắp các công trình đường dây tài điện và trạm biến áp; các công trình nguồn điện; lắp đặt hệ thống điện...",,1.0,1.0,
- Công ty Cổ phần Đầu tư Thủy điện Cao Bằng (**),- Công ty Cổ phần Đầu tư Thủy điện Cao Bằng (**),- Công ty Cổ phần Đầu tư Thủy điện Cao Bằng (**),Thành lập tại Cao Bằng nhưng chưa hoạt động,90%,90%,"Sản xuất, truyền tải và phân phối điện; xây lắp các công trình đường dây tài điện và trạm biến áp; các công trình nguồn điện; lắp đặt hệ thống điện",,0.9,0.9,
