row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,01/01/2016,01/01/2016_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__01/01/2016,numeric__01/01/2016_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,,,
Tiền và các khoản tương đương tiền,Tài sản tài chính > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,287.578.924.583,-,377.364.274.418,-,287578924583.0,,377364274418.0,
"Phải thu khách hàng, phải thu khác","Tài sản tài chính > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",542.057.913.755,(3.602.531.737),588.753.678.944,(6.504.639.475),542057913755.0,-3602531737.0,588753678944.0,-6504639475.0
Các khoản cho vay,Tài sản tài chính > Các khoản cho vay,Các khoản cho vay,20.000.000.000,-,-,-,20000000000.0,,,
Đầu tư dài hạn,Tài sản tài chính > Đầu tư dài hạn,Đầu tư dài hạn,4.821.770.000,-,4.821.770.000,-,4821770000.0,,4821770000.0,
,,,854.458.608.338,(3.602.531.737),970.939.723.362,(6.504.639.475),854458608338.0,-3602531737.0,970939723362.0,-6504639475.0
,,,,,Giá trị sổ kế toán,Giá trị sổ kế toán,,,,
,,,,,31/12/2016,01/01/2016,,,,
,,,,,VND,VND,,,,
Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,,,,
Vay và nợ,Nợ phải trả tài chính > Vay và nợ,Vay và nợ,,,467.886.687.015,212.011.841.573,,,467886687015.0,212011841573.0
"Phải trả người bán, phải trả khác","Nợ phải trả tài chính > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",,,621.568.307.158,433.686.845.276,,,621568307158.0,433686845276.0
Chi phí phải trả,Nợ phải trả tài chính > Chi phí phải trả,Chi phí phải trả,,,15.871.350.743,80.920.634.183,,,15871350743.0,80920634183.0
,,,,,1.105.326.344.916,726.619.321.032,,,1105326344916.0,726619321032.0
