row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2015,Năm 2014,numeric__Thuyết minh,numeric__Năm 2015,numeric__Năm 2014
Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,,,
15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,,-,-,,,
16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN > 16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,,1.292.153.190.730,3.690.240.312.736,,1292153190730.0,3690240312736.0
17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cá Kho bạc Nhà nước),15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN > 17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cá Kho bạc Nhà nước),17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cá Kho bạc Nhà nước),,9.444.613.812.174,6.063.422.113.490,,9444613812174.0,6063422113490.0
18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN > 18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),,200.097.000.000,(2.127.182.931.198),,200097000000.0,-2127182931198.0
"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN > 19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",,42.230.829.889,(25.116.600.000),,42230829889.0,-25116600000.0
20. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN > 20. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,20. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,8.050.246.061,-,,8050246061.0,
21. Tăng/(Giảm) khác về công nợ hoạt động,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN > 21. Tăng/(Giảm) khác về công nợ hoạt động,21. Tăng/(Giảm) khác về công nợ hoạt động,,28.347.267.038,(40.911.571.250),,28347267038.0,-40911571250.0
22. Chi từ các quỹ của tổ chức tín dụng,22. Chi từ các quỹ của tổ chức tín dụng,22. Chi từ các quỹ của tổ chức tín dụng,,-,-,,,
I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,22. Chi từ các quỹ của tổ chức tín dụng > I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,,2.901.293.938.748,(884.133.442.358),,2901293938748.0,-884133442358.0
LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
01. Mua sắm TSCĐ,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 01. Mua sắm TSCĐ,01. Mua sắm TSCĐ,,(45.682.967.248),(123.242.119.667),,-45682967248.0,-123242119667.0
"02. Tiền thu từ thanh lý, nhượng bán TSCĐ","LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 02. Tiền thu từ thanh lý, nhượng bán TSCĐ","02. Tiền thu từ thanh lý, nhượng bán TSCĐ",,3.167.642.273,7.500.000,,3167642273.0,7500000.0
"03. Tiền chi từ thanh lý, nhượng bán TSCĐ","LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 03. Tiền chi từ thanh lý, nhượng bán TSCĐ","03. Tiền chi từ thanh lý, nhượng bán TSCĐ",,(3.852.476.025),-,,-3852476025.0,
04. Mua sắm bắt động sản đầu tư,04. Mua sắm bắt động sản đầu tư,04. Mua sắm bắt động sản đầu tư,,-,-,,,
"05. Tiền thu từ bán, thanh lý bắt động sản đầu tư","05. Tiền thu từ bán, thanh lý bắt động sản đầu tư","05. Tiền thu từ bán, thanh lý bắt động sản đầu tư",,-,-,,,
"06. Tiền chi ra do bán, thanh lý bắt động sản đầu tư","06. Tiền chi ra do bán, thanh lý bắt động sản đầu tư","06. Tiền chi ra do bán, thanh lý bắt động sản đầu tư",,-,-,,,
"07. Tiền chi đầu tư, góp vốn vào các đơn vị khác","07. Tiền chi đầu tư, góp vốn vào các đơn vị khác","07. Tiền chi đầu tư, góp vốn vào các đơn vị khác",,-,-,,,
"08. Tiền thu đầu tư, góp vốn vào các đơn vị khác","07. Tiền chi đầu tư, góp vốn vào các đơn vị khác > 08. Tiền thu đầu tư, góp vốn vào các đơn vị khác","08. Tiền thu đầu tư, góp vốn vào các đơn vị khác",,55.238.000.000,6.360.000.000,,55238000000.0,6360000000.0
"09. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","07. Tiền chi đầu tư, góp vốn vào các đơn vị khác > 09. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","09. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",,2.875.000.000,3.540.000.000,,2875000000.0,3540000000.0
II. Lưu chuyển tiền từ hoạt động đầu tư,"07. Tiền chi đầu tư, góp vốn vào các đơn vị khác > II. Lưu chuyển tiền từ hoạt động đầu tư",II. Lưu chuyển tiền từ hoạt động đầu tư,,11.745.199.000,(113.334.619.667),,11745199000.0,-113334619667.0
