row_label_raw,row_label_full,"27. Tinh hình thu nhập của cán bộ, công nhân viên",Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
"I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên",2.015,1.676,2015.0,1676.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,226.534,191.953,226534.0,191953.0
2. Tiền thường,"II. Thu nhập của cán bộ, công nhân viên > 2. Tiền thường",2. Tiền thường,-,133,,133.0
3. Thu nhập khác,"II. Thu nhập của cán bộ, công nhân viên > 3. Thu nhập khác",3. Thu nhập khác,13.497,13.354,13497.0,13354.0
4. Tổng thu nhập (1+2+3),"II. Thu nhập của cán bộ, công nhân viên > 4. Tổng thu nhập (1+2+3)",4. Tổng thu nhập (1+2+3),240.031,205.440,240031.0,205440.0
5. Tiền lương bình quân (đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 5. Tiền lương bình quân (đồng/người/tháng)",5. Tiền lương bình quân (đồng/người/tháng),"9,37","9,54",9.37,9.54
6. Thu nhập bình quân (đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 6. Thu nhập bình quân (đồng/người/tháng)",6. Thu nhập bình quân (đồng/người/tháng),"9,93","10,21",9.93,10.21
